Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Media_Base,Ganho_Bruto,Eficiencia_Media
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.7,0.1,57.794,56.0,56.0,1.794,0.5299000000000015
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.7,0.2,43.32,42.0,42.0,1.32,0.5220000000000007
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.8,0.05,73.678,72.0,72.0,1.678,0.5419499999999997
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.8,0.1,65.3,64.0,64.0,1.3,0.5325000000000004
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.8,0.2,48.718,48.0,48.0,0.718,0.5179500000000002
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.9,0.05,80.82,80.0,80.0,0.82,0.5410000000000008
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.9,0.1,72.638,72.0,72.0,0.638,0.5319000000000006
TCE_PA_16,Cargo 26,CERTO_ERRADO,0.9,0.2,54.47,54.0,54.0,0.47,0.5235000000000003
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.5,0.05,47.494,45.0,45.0,2.494,0.5254489795918342
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.5,0.1,43.31,41.0,41.0,2.31,0.5235714285714262
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.5,0.2,32.54,31.0,31.0,1.54,0.5157142857142845
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.6,0.05,56.4,54.0,54.0,2.4,0.5299999999999999
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.6,0.1,50.246,48.0,48.0,2.246,0.5280750000000002
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.6,0.2,37.386,36.0,36.0,1.386,0.5173250000000004
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.7,0.05,64.072,62.0,62.0,2.072,0.534533333333335
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.7,0.1,57.83,56.0,56.0,1.83,0.530500000000001
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.7,0.2,43.17,42.0,42.0,1.17,0.5195000000000003
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.8,0.05,73.518,72.0,72.0,1.518,0.5379500000000009
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.8,0.1,65.232,64.0,64.0,1.232,0.5307999999999998
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.8,0.2,48.846,48.0,48.0,0.846,0.5211500000000003
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.9,0.05,80.868,80.0,80.0,0.868,0.5434000000000013
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.9,0.1,72.714,72.0,72.0,0.714,0.5357000000000004
TCE_PA_16,Cargo 25,CERTO_ERRADO,0.9,0.2,54.39,54.0,54.0,0.39,0.5195000000000003
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.5,0.05,47.674,45.0,45.0,2.674,0.5272857142857114
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.5,0.1,43.416,41.0,41.0,2.416,0.5246530612244875
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.5,0.2,32.366,31.0,31.0,1.366,0.513938775510203
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.6,0.05,56.692,54.0,54.0,2.692,0.5336499999999993
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.6,0.1,50.006,48.0,48.0,2.006,0.5250750000000004
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.6,0.2,37.4,36.0,36.0,1.4,0.5175000000000001
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.7,0.05,63.974,62.0,62.0,1.974,0.532900000000002
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.7,0.1,57.944,56.0,56.0,1.944,0.5324000000000011
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.7,0.2,43.286,42.0,42.0,1.286,0.5214333333333336
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.8,0.05,73.72,72.0,72.0,1.72,0.5430000000000001
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.8,0.1,65.46,64.0,64.0,1.46,0.5365000000000005
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.8,0.2,48.61,48.0,48.0,0.61,0.5152500000000005
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.9,0.05,80.782,80.0,80.0,0.782,0.5391000000000002
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.9,0.1,72.844,72.0,72.0,0.844,0.5422000000000003
TCE_PA_16,Cargo 24,CERTO_ERRADO,0.9,0.2,54.402,54.0,54.0,0.402,0.5200999999999998
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.5,0.05,47.394,46.0,46.0,1.394,0.5139400000000006
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.5,0.1,41.576,40.0,40.0,1.576,0.51576
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.5,0.2,31.134,30.0,30.0,1.134,0.5113400000000002
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.6,0.05,55.498,54.0,54.0,1.498,0.5187250000000003
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.6,0.1,49.232,48.0,48.0,1.232,0.5153999999999999
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.6,0.2,37.026,36.0,36.0,1.026,0.5128250000000004
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.7,0.05,65.37,64.0,64.0,1.37,0.5228333333333341
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.7,0.1,57.168,56.0,56.0,1.168,0.5194666666666671
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.7,0.2,42.698,42.0,42.0,0.698,0.5116333333333343
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.8,0.05,72.744,72.0,72.0,0.744,0.5186000000000003
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.8,0.1,64.818,64.0,64.0,0.818,0.5204499999999997
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.8,0.2,48.706,48.0,48.0,0.706,0.5176500000000006
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.9,0.05,82.402,82.0,82.0,0.402,0.5201000000000007
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.9,0.1,72.472,72.0,72.0,0.472,0.5236000000000005
TCE_PA_16,Cargo 23,CERTO_ERRADO,0.9,0.2,54.384,54.0,54.0,0.384,0.5192000000000011
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.5,0.05,49.0,46.0,46.0,3.0,0.5300000000000008
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.5,0.1,42.574,40.0,40.0,2.574,0.5257400000000001
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.5,0.2,31.804,30.0,30.0,1.804,0.5180400000000013
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.6,0.05,56.85,54.0,54.0,2.85,0.535625
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.6,0.1,50.62,48.0,48.0,2.62,0.5327499999999997
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.6,0.2,37.876,36.0,36.0,1.876,0.5234500000000003
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.7,0.05,66.558,64.0,64.0,2.558,0.5426333333333343
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.7,0.1,58.186,56.0,56.0,2.186,0.5364333333333348
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.7,0.2,43.346,42.0,42.0,1.346,0.5224333333333347
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.8,0.05,73.774,72.0,72.0,1.774,0.5443500000000006
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.8,0.1,65.412,64.0,64.0,1.412,0.5353000000000009
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.8,0.2,48.72,48.0,48.0,0.72,0.5180000000000001
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.9,0.05,83.046,82.0,82.0,1.046,0.5523000000000008
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.9,0.1,72.906,72.0,72.0,0.906,0.5452999999999996
TCE_PA_16,Cargo 22,CERTO_ERRADO,0.9,0.2,54.418,54.0,54.0,0.418,0.5209000000000006
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.5,0.05,44.436,45.0,45.0,-0.564,0.494244897959186
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.5,0.1,40.63,41.0,41.0,-0.37,0.4962244897959197
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.5,0.2,30.786,31.0,31.0,-0.214,0.49781632653061353
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.6,0.05,53.146,54.0,54.0,-0.854,0.48932499999999957
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.6,0.1,47.014,48.0,48.0,-0.986,0.4876750000000005
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.6,0.2,36.19,36.0,36.0,0.19,0.5023750000000001
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.7,0.05,61.184,62.0,62.0,-0.816,0.486399999999999
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.7,0.1,55.572,56.0,56.0,-0.428,0.49286666666666556
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.7,0.2,41.892,42.0,42.0,-0.108,0.4981999999999996
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.8,0.05,71.17,72.0,72.0,-0.83,0.47924999999999907
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.8,0.1,63.47,64.0,64.0,-0.53,0.48674999999999996
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.8,0.2,47.962,48.0,48.0,-0.038,0.4990499999999995
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.9,0.05,79.46,80.0,80.0,-0.54,0.4729999999999996
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.9,0.1,71.822,72.0,72.0,-0.178,0.4911
TCE_PA_16,Cargo 21,CERTO_ERRADO,0.9,0.2,53.92,54.0,54.0,-0.08,0.49600000000000033
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.5,0.05,46.796,45.0,45.0,1.796,0.5183265306122442
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.5,0.1,42.578,41.0,41.0,1.578,0.5161020408163258
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.5,0.2,32.488,31.0,31.0,1.488,0.5151836734693868
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.6,0.05,55.612,54.0,54.0,1.612,0.5201499999999999
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.6,0.1,49.352,48.0,48.0,1.352,0.5169000000000005
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.6,0.2,37.244,36.0,36.0,1.244,0.5155499999999997
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.7,0.05,63.034,62.0,62.0,1.034,0.5172333333333325
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.7,0.1,57.224,56.0,56.0,1.224,0.5204000000000004
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.7,0.2,42.996,42.0,42.0,0.996,0.5165999999999997
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.8,0.05,72.798,72.0,72.0,0.798,0.5199499999999997
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.8,0.1,64.838,64.0,64.0,0.838,0.5209500000000001
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.8,0.2,48.67,48.0,48.0,0.67,0.5167499999999994
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.9,0.05,80.368,80.0,80.0,0.368,0.5184000000000001
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.9,0.1,72.376,72.0,72.0,0.376,0.5187999999999995
TCE_PA_16,Cargo 20,CERTO_ERRADO,0.9,0.2,54.282,54.0,54.0,0.282,0.5141
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.5,0.05,46.738,46.0,46.0,0.738,0.5073799999999998
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.5,0.1,40.894,40.0,40.0,0.894,0.5089400000000001
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.5,0.2,30.436,30.0,30.0,0.436,0.5043600000000007
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.6,0.05,54.388,54.0,54.0,0.388,0.5048499999999996
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.6,0.1,48.194,48.0,48.0,0.194,0.5024250000000009
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.6,0.2,36.372,36.0,36.0,0.372,0.5046500000000003
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.7,0.05,64.284,64.0,64.0,0.284,0.5047333333333333
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.7,0.1,56.252,56.0,56.0,0.252,0.5041999999999995
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.7,0.2,42.226,42.0,42.0,0.226,0.5037666666666665
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.8,0.05,72.218,72.0,72.0,0.218,0.5054499999999996
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.8,0.1,64.4,64.0,64.0,0.4,0.5100000000000001
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.8,0.2,48.24,48.0,48.0,0.24,0.5060000000000003
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.9,0.05,81.796,82.0,82.0,-0.204,0.4897999999999993
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.9,0.1,72.148,72.0,72.0,0.148,0.5074000000000005
TCE_PA_16,Cargo 19,CERTO_ERRADO,0.9,0.2,54.164,54.0,54.0,0.164,0.5081999999999998
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.5,0.05,48.478,45.0,45.0,3.478,0.5347799999999995
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.5,0.1,43.65,41.0,41.0,2.65,0.5265000000000005
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.5,0.2,32.966,31.0,31.0,1.966,0.5196600000000006
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.6,0.05,58.516,55.0,55.0,3.516,0.5439499999999989
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.6,0.1,51.686,49.0,49.0,2.686,0.5335749999999996
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.6,0.2,38.736,37.0,37.0,1.736,0.5217000000000002
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.7,0.05,65.642,63.0,63.0,2.642,0.5440333333333348
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.7,0.1,59.162,57.0,57.0,2.162,0.5360333333333351
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.7,0.2,44.198,43.0,43.0,1.198,0.5199666666666678
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.8,0.05,75.296,73.0,73.0,2.296,0.5574000000000017
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.8,0.1,66.698,65.0,65.0,1.698,0.5424500000000008
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.8,0.2,50.16,49.0,49.0,1.16,0.5290000000000009
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.9,0.05,82.37,81.0,81.0,1.37,0.5685000000000021
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.9,0.1,73.934,73.0,73.0,0.934,0.5467000000000006
TCE_PA_16,Cargo 18,CERTO_ERRADO,0.9,0.2,55.49,55.0,55.0,0.49,0.5244999999999996
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.5,0.05,42.524,46.0,46.0,-3.476,0.4652399999999991
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.5,0.1,36.856,40.0,40.0,-3.144,0.4685599999999989
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.5,0.2,27.868,30.0,30.0,-2.132,0.47867999999999894
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.6,0.05,50.944,54.0,54.0,-3.056,0.46179999999999993
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.6,0.1,45.32,48.0,48.0,-2.68,0.46650000000000014
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.6,0.2,34.336,36.0,36.0,-1.664,0.47919999999999935
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.7,0.05,61.17,64.0,64.0,-2.83,0.45283333333333126
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.7,0.1,53.696,56.0,56.0,-2.304,0.4615999999999981
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.7,0.2,40.596,42.0,42.0,-1.404,0.47659999999999897
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.8,0.05,69.718,72.0,72.0,-2.282,0.44294999999999984
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.8,0.1,62.352,64.0,64.0,-1.648,0.45880000000000043
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.8,0.2,47.064,48.0,48.0,-0.936,0.4765999999999998
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.9,0.05,80.548,82.0,82.0,-1.452,0.4273999999999998
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.9,0.1,70.996,72.0,72.0,-1.004,0.4497999999999996
TCE_PA_16,Cargo 17,CERTO_ERRADO,0.9,0.2,53.43,54.0,54.0,-0.57,0.4715
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.5,0.05,49.372,46.0,46.0,3.372,0.5337200000000009
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.5,0.1,42.498,40.0,40.0,2.498,0.5249799999999999
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.5,0.2,31.714,30.0,30.0,1.714,0.5171400000000006
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.6,0.05,57.09,54.0,54.0,3.09,0.5386249999999996
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.6,0.1,50.532,48.0,48.0,2.532,0.5316500000000001
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.6,0.2,37.572,36.0,36.0,1.572,0.5196500000000004
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.7,0.05,66.594,64.0,64.0,2.594,0.5432333333333357
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.7,0.1,57.828,56.0,56.0,1.828,0.530466666666667
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.7,0.2,43.392,42.0,42.0,1.392,0.5232000000000011
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.8,0.05,73.814,72.0,72.0,1.814,0.5453500000000007
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.8,0.1,65.638,64.0,64.0,1.638,0.5409500000000003
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.8,0.2,48.938,48.0,48.0,0.938,0.5234500000000002
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.9,0.05,83.178,82.0,82.0,1.178,0.5589000000000002
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.9,0.1,72.898,72.0,72.0,0.898,0.5448999999999999
TCE_PA_16,Cargo 16,CERTO_ERRADO,0.9,0.2,54.544,54.0,54.0,0.544,0.5272
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.5,0.05,48.012,45.0,45.0,3.012,0.5301200000000006
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.5,0.1,43.45,41.0,41.0,2.45,0.5245000000000006
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.5,0.2,32.784,31.0,31.0,1.784,0.5178400000000001
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.6,0.05,58.088,55.0,55.0,3.088,0.5386000000000005
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.6,0.1,51.232,49.0,49.0,2.232,0.5279000000000003
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.6,0.2,38.654,37.0,37.0,1.654,0.520675000000001
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.7,0.05,65.082,63.0,63.0,2.082,0.5347000000000016
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.7,0.1,59.064,57.0,57.0,2.064,0.5344000000000011
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.7,0.2,44.218,43.0,43.0,1.218,0.5203000000000013
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.8,0.05,75.076,73.0,73.0,2.076,0.5519000000000001
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.8,0.1,66.616,65.0,65.0,1.616,0.5404000000000003
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.8,0.2,50.014,49.0,49.0,1.014,0.5253500000000004
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.9,0.05,82.078,81.0,81.0,1.078,0.5538999999999998
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.9,0.1,73.83,73.0,73.0,0.83,0.5415000000000003
TCE_PA_16,Cargo 15,CERTO_ERRADO,0.9,0.2,55.566,55.0,55.0,0.566,0.5283000000000002
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.5,0.05,49.42,46.0,46.0,3.42,0.5342000000000005
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.5,0.1,42.554,40.0,40.0,2.554,0.5255400000000006
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.5,0.2,31.714,30.0,30.0,1.714,0.5171400000000005
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.6,0.05,57.214,54.0,54.0,3.214,0.540175
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.6,0.1,50.606,48.0,48.0,2.606,0.5325750000000007
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.6,0.2,37.442,36.0,36.0,1.442,0.5180249999999996
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.7,0.05,66.824,64.0,64.0,2.824,0.5470666666666681
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.7,0.1,58.096,56.0,56.0,2.096,0.5349333333333349
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.7,0.2,43.324,42.0,42.0,1.324,0.5220666666666682
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.8,0.05,74.088,72.0,72.0,2.088,0.5522000000000007
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.8,0.1,65.766,64.0,64.0,1.766,0.5441499999999997
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.8,0.2,49.03,48.0,48.0,1.03,0.5257499999999995
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.9,0.05,83.46,82.0,82.0,1.46,0.5730000000000014
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.9,0.1,73.082,72.0,72.0,1.082,0.5540999999999998
TCE_PA_16,Cargo 14,CERTO_ERRADO,0.9,0.2,54.598,54.0,54.0,0.598,0.5299000000000007
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.5,0.05,45.374,44.0,44.0,1.374,0.5140204081632654
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.5,0.1,41.024,40.0,40.0,1.024,0.5104489795918363
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.5,0.2,30.612,30.0,30.0,0.612,0.5062448979591835
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.6,0.05,54.836,54.0,54.0,0.836,0.5107179487179492
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.6,0.1,48.676,48.0,48.0,0.676,0.5086666666666667
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.6,0.2,36.684,36.0,36.0,0.684,0.5087692307692304
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.7,0.05,61.858,61.0,61.0,0.858,0.5143000000000011
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.7,0.1,55.734,55.0,55.0,0.734,0.5122333333333332
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.7,0.2,41.7,41.0,41.0,0.7,0.511666666666667
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.8,0.05,71.348,71.0,71.0,0.348,0.5086999999999985
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.8,0.1,63.586,63.0,63.0,0.586,0.5146499999999999
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.8,0.2,47.33,47.0,47.0,0.33,0.5082499999999996
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.9,0.05,79.242,79.0,79.0,0.242,0.5120999999999999
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.9,0.1,71.286,71.0,71.0,0.286,0.5142999999999999
TCE_PA_16,Cargo 13,CERTO_ERRADO,0.9,0.2,53.23,53.0,53.0,0.23,0.5115000000000006
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.5,0.05,49.238,46.0,46.0,3.238,0.5323800000000005
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.5,0.1,42.39,40.0,40.0,2.39,0.523900000000001
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.5,0.2,31.698,30.0,30.0,1.698,0.5169800000000003
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.6,0.05,56.936,54.0,54.0,2.936,0.5366999999999997
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.6,0.1,50.458,48.0,48.0,2.458,0.5307249999999992
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.6,0.2,37.68,36.0,36.0,1.68,0.5209999999999999
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.7,0.05,66.782,64.0,64.0,2.782,0.5463666666666699
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.7,0.1,58.044,56.0,56.0,2.044,0.5340666666666684
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.7,0.2,43.158,42.0,42.0,1.158,0.5193000000000005
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.8,0.05,74.032,72.0,72.0,2.032,0.550800000000001
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.8,0.1,65.638,64.0,64.0,1.638,0.5409500000000008
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.8,0.2,49.116,48.0,48.0,1.116,0.5279000000000005
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.9,0.05,83.116,82.0,82.0,1.116,0.5558000000000015
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.9,0.1,72.74,72.0,72.0,0.74,0.5370000000000009
TCE_PA_16,Cargo 12,CERTO_ERRADO,0.9,0.2,54.442,54.0,54.0,0.442,0.5220999999999995
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.5,0.05,48.248,45.0,45.0,3.248,0.5324800000000006
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.5,0.1,43.39,41.0,41.0,2.39,0.5239000000000008
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.5,0.2,32.782,31.0,31.0,1.782,0.5178200000000001
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.6,0.05,57.962,55.0,55.0,2.962,0.5370250000000008
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.6,0.1,51.364,49.0,49.0,2.364,0.5295499999999991
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.6,0.2,38.624,37.0,37.0,1.624,0.5203
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.7,0.05,65.236,63.0,63.0,2.236,0.5372666666666688
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.7,0.1,58.924,57.0,57.0,1.924,0.5320666666666674
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.7,0.2,44.322,43.0,43.0,1.322,0.5220333333333342
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.8,0.05,74.832,73.0,73.0,1.832,0.5458000000000006
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.8,0.1,66.43,65.0,65.0,1.43,0.53575
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.8,0.2,49.918,49.0,49.0,0.918,0.5229500000000001
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.9,0.05,82.102,81.0,81.0,1.102,0.5551000000000011
TCE_PA_16,Cargo 11,CERTO_ERRADO,0.9,0.1,73.654,73.0,73.0,0.654,0.5327000000000002
