Concurso,Cargo,Grupo,Total_Q,Media_Simulada,Media_Aleatoria_Esperada,Mediana,Moda,Minimo,Maximo,Q1,Q3
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,60,34.46514285714286,34.0,34.0,34,22,48,32.0,38.0
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,60,34.433142857142855,34.0,34.0,34,22,46,32.0,38.0
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,59,34.64971428571429,33.0,35.0,35,25,45,33.0,37.0
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,60,35.388,34.0,36.0,36,24,46,34.0,38.0
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,60,35.074285714285715,34.0,34.0,34,24,48,32.0,38.0
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,60,35.128,34.0,36.0,36,24,48,32.0,38.0
POLC_AL_22,Cargo 2,CERTO_ERRADO,116,67.31257142857143,65.0,68.0,68,52,84,64.0,70.0
POLC_AL_22,Cargo 14,CERTO_ERRADO,114,67.30057142857143,65.0,68.0,66,54,88,64.0,70.0
POLC_AL_22,Cargo 15,CERTO_ERRADO,108,62.912,61.0,64.0,64,48,78,60.0,66.0
POLC_AL_22,Cargo 16,CERTO_ERRADO,98,58.116571428571426,56.0,58.0,58,46,72,56.0,60.0
POLC_AL_22,Cargo 17,CERTO_ERRADO,97,57.318285714285715,55.0,57.0,57,43,71,55.0,61.0
POLC_AL_22,Cargo 1,CERTO_ERRADO,116,63.88457142857143,65.0,64.0,62,46,86,60.0,68.0
POLC_AL_22,Cargo 3,CERTO_ERRADO,39,24.514285714285716,23.0,25.0,25,19,33,23.0,27.0
POLC_AL_22,Cargo 4,CERTO_ERRADO,40,25.284,24.0,26.0,26,18,34,24.0,28.0
POLC_AL_22,Cargo 5,CERTO_ERRADO,38,23.408571428571427,22.0,24.0,24,18,32,22.0,26.0
POLC_AL_22,Cargo 6,CERTO_ERRADO,39,24.390285714285714,23.0,25.0,25,19,33,23.0,25.5
POLC_AL_22,Cargo 7,CERTO_ERRADO,40,25.312,24.0,26.0,26,18,34,24.0,28.0
POLC_AL_22,Cargo 8,CERTO_ERRADO,38,23.277142857142856,22.0,24.0,24,16,32,22.0,26.0
POLC_AL_22,Cargo 9,CERTO_ERRADO,38,23.230285714285714,22.0,24.0,24,16,32,22.0,24.0
POLC_AL_22,Cargo 10,CERTO_ERRADO,38,23.143428571428572,22.0,24.0,22,16,32,22.0,26.0
POLC_AL_22,Cargo 11,CERTO_ERRADO,39,24.410285714285713,23.0,25.0,25,19,33,23.0,27.0
POLC_AL_22,Cargo 12,CERTO_ERRADO,40,25.257714285714286,24.0,26.0,24,18,34,24.0,28.0
POLC_AL_22,Cargo 13,CERTO_ERRADO,36,22.385142857142856,21.0,22.0,22,18,30,22.0,24.0
PGE_CE_21,Cargo 1,MULTIPLA_4,97,68.14114285714285,68.5,68.0,68,62,78,67.0,69.0
PM_AL_21,Cargo 1,CERTO_ERRADO,114,67.53142857142858,65.0,68.0,68,54,82,64.0,70.0
PM_AL_21,Cargo 2,CERTO_ERRADO,116,67.24857142857142,65.0,68.0,66,54,84,64.0,70.0
PC_AL_22_DELEGADO,Cargo 1,CERTO_ERRADO,94,55.07485714285714,53.0,56.0,56,42,70,52.0,58.0
CAU_BR_23,Cargo 1,CERTO_ERRADO,99,59.06,57.0,59.0,59,45,73,57.0,61.0
PC_MA_17_DELEGADO,Cargo 1,MULTIPLA_5,95,65.24542857142858,65.79999999999998,65.0,65,61,74,64.0,66.0
SESI_SP_23,Cargo 1,MULTIPLA_5,20,14.491428571428571,14.199999999999998,14.0,14,13,18,14.0,15.0
MPU_18,Cargo 2,CERTO_ERRADO,98,58.14,56.0,58.0,58,46,74,56.0,60.0
MPU_18,Cargo 1,CERTO_ERRADO,97,54.973142857142854,55.0,55.0,51,41,73,51.0,59.0
HUB_20_MEDICA,Cargo 1,CERTO_ERRADO,100,57.20742857142857,56.0,58.0,58,42,74,54.0,60.0
TJ_CE_18_JUIZ,Cargo 1,MULTIPLA_5,90,62.138285714285715,61.600000000000016,62.0,61,57,71,61.0,63.0
PGE_SE_23_PROCURADOR,Cargo 1,MULTIPLA_5,97,65.346,67.0,65.0,65,61,77,64.0,66.0
TC_DF_20_AUDITOR_SUB,Cargo 1,CERTO_ERRADO,72,41.30342857142857,40.0,42.0,42,30,58,38.0,44.0
SEFAZ_RR_21,Cargo 1,MULTIPLA_5,74,50.79114285714286,50.600000000000016,51.0,50,46,58,50.0,52.0
TC_DF_23,Cargo 1,CERTO_ERRADO,91,53.063428571428574,51.0,53.0,53,39,65,51.0,55.0
TC_DF_23,Cargo 2,CERTO_ERRADO,112,66.312,64.0,66.0,66,54,84,64.0,70.0
TC_DF_23,Cargo 3,CERTO_ERRADO,117,67.17942857142857,65.0,67.0,67,51,81,65.0,71.0
MCOM_22,Cargo 1,CERTO_ERRADO,100,58.168,56.0,58.0,58,44,72,56.0,60.0
MMA_23,Cargo 1,CERTO_ERRADO,96,55.34742857142857,55.0,56.0,56,40,74,52.0,58.0
PGE_RJ_22,Cargo 1,CERTO_ERRADO,99,59.20514285714286,57.0,59.0,59,47,73,57.0,61.0
PGE_RJ_22,Cargo 2,CERTO_ERRADO,60,33.65085714285714,34.0,34.0,32,22,48,30.0,36.0
PGE_RJ_22,Cargo 3,CERTO_ERRADO,58,33.62285714285714,32.0,34.0,34,24,44,32.0,36.0
PGE_RJ_22,Cargo 4,CERTO_ERRADO,56,34.072,33.0,34.0,32,24,46,32.0,36.0
EMAP_18,Cargo 12,CERTO_ERRADO,60,34.42971428571428,34.0,34.0,32,22,50,32.0,38.0
EMAP_18,Cargo 11,CERTO_ERRADO,57,32.85371428571428,33.0,33.0,33,21,47,29.0,35.0
EMAP_18,Cargo 10,CERTO_ERRADO,56,34.08114285714286,33.0,34.0,32,24,46,32.0,36.0
EMAP_18,Cargo 9,CERTO_ERRADO,57,34.52628571428571,33.0,35.0,35,25,47,33.0,37.0
EMAP_18,Cargo 8,CERTO_ERRADO,60,35.69714285714286,34.0,36.0,36,26,46,34.0,38.0
EMAP_18,Cargo 7,CERTO_ERRADO,60,35.676,34.0,36.0,36,26,46,34.0,38.0
EMAP_18,Cargo 6,CERTO_ERRADO,60,35.477714285714285,34.0,36.0,36,24,46,34.0,38.0
EMAP_18,Cargo 5,CERTO_ERRADO,59,31.016,33.0,31.0,31,19,47,27.0,33.0
EMAP_18,Cargo 4,CERTO_ERRADO,59,34.38057142857143,33.0,35.0,33,23,45,33.0,37.0
EMAP_18,Cargo 3,CERTO_ERRADO,60,34.266285714285715,34.0,34.0,34,22,46,32.0,36.0
EMAP_18,Cargo 2,CERTO_ERRADO,60,35.63885714285714,34.0,36.0,36,26,46,34.0,38.0
EMAP_18,Cargo 1,CERTO_ERRADO,98,58.162285714285716,56.0,58.0,58,44,72,56.0,60.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 1,CERTO_ERRADO,96,55.26285714285714,55.0,54.0,56,40,72,52.0,58.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 2,CERTO_ERRADO,57,34.84285714285714,33.0,35.0,35,27,47,33.0,37.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 3,CERTO_ERRADO,57,33.73142857142857,33.0,33.0,33,23,47,31.0,37.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 4,CERTO_ERRADO,59,32.07657142857143,33.0,31.0,31,19,49,29.0,35.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 5,CERTO_ERRADO,59,33.805142857142854,33.0,33.0,33,23,47,31.0,37.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 6,CERTO_ERRADO,59,34.61542857142857,33.0,35.0,35,25,47,33.0,37.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 7,CERTO_ERRADO,58,32.444,32.0,32.0,32,22,46,30.0,36.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 8,CERTO_ERRADO,58,33.522285714285715,32.0,34.0,34,22,46,32.0,36.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 9,CERTO_ERRADO,58,33.51714285714286,32.0,34.0,34,24,44,32.0,36.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 10,CERTO_ERRADO,59,33.02742857142857,33.0,33.0,31,21,49,31.0,35.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 11,CERTO_ERRADO,56,34.180571428571426,33.0,34.0,36,24,46,32.0,36.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 12,CERTO_ERRADO,58,33.151428571428575,32.0,34.0,32,22,44,30.0,36.0
SEE_PE_22_EDUCACAO_BASICA,Cargo 13,CERTO_ERRADO,59,34.4,33.0,35.0,35,23,47,33.0,37.0
CNMP_23,Cargo 1,CERTO_ERRADO,95,56.07485714285714,54.0,57.0,55,43,71,53.0,59.0
CNMP_23,Cargo 2,CERTO_ERRADO,97,52.92514285714286,55.0,51.0,51,39,75,49.0,55.0
CNMP_23,Cargo 4,CERTO_ERRADO,97,54.947428571428574,55.0,55.0,51,39,75,51.0,59.0
CNMP_23,Cargo 5,CERTO_ERRADO,95,55.95485714285714,54.0,55.0,57,43,69,53.0,59.0
CNMP_23,Cargo 6,CERTO_ERRADO,96,56.94685714285714,55.0,58.0,58,46,72,54.0,60.0
CNMP_23,Cargo 7,CERTO_ERRADO,95,55.74171428571429,54.0,55.0,55,41,71,53.0,59.0
CNMP_23,Cargo 3,CERTO_ERRADO,94,53.342285714285715,53.0,54.0,54,38,70,50.0,56.0
CNMP_23,Cargo 8,CERTO_ERRADO,95,56.114285714285714,54.0,57.0,55,43,71,53.0,59.0
CNMP_23,Cargo 9,CERTO_ERRADO,96,57.246857142857145,55.0,58.0,56,44,72,54.0,60.0
CNMP_23,Cargo 10,CERTO_ERRADO,98,58.22342857142857,56.0,58.0,58,46,72,56.0,60.0
CNMP_23,Cargo 11,CERTO_ERRADO,89,51.26457142857143,50.0,51.0,51,35,65,49.0,55.0
PM_TO_20_QPPM,Cargo 1,MULTIPLA_5,56,39.41914285714286,39.399999999999984,39.0,39,36,47,39.0,40.0
MCTI_INSA_24,Cargo 1,CERTO_ERRADO,98,57.82228571428571,56.0,58.0,56,44,72,54.0,60.0
MCTI_INSA_24,Cargo 2,CERTO_ERRADO,58,33.50514285714286,32.0,34.0,34,22,46,32.0,36.0
MCTI_INSA_24,Cargo 3,CERTO_ERRADO,59,33.86342857142857,33.0,33.0,35,23,47,31.0,37.0
MCTI_INSA_24,Cargo 4,CERTO_ERRADO,60,35.72742857142857,34.0,36.0,36,26,46,34.0,38.0
MCTI_INSA_24,Cargo 5,CERTO_ERRADO,58,33.682857142857145,32.0,34.0,34,24,44,32.0,36.0
MCTI_INSA_24,Cargo 6,CERTO_ERRADO,60,35.482285714285716,34.0,36.0,36,24,46,34.0,38.0
MCTI_INSA_24,Cargo 7,CERTO_ERRADO,60,35.10628571428571,34.0,36.0,34,22,50,32.0,38.0
MCTI_INSA_24,Cargo 8,CERTO_ERRADO,54,32.10742857142857,31.0,32.0,30,22,44,30.0,34.0
MCTI_INSA_24,Cargo 9,CERTO_ERRADO,57,34.434285714285714,33.0,35.0,35,25,45,33.0,37.0
MCTI_INSA_24,Cargo 10,CERTO_ERRADO,60,35.486285714285714,34.0,36.0,36,24,46,34.0,38.0
MCTI_INSA_24,Cargo 11,CERTO_ERRADO,60,32.654857142857146,34.0,32.0,30,20,50,30.0,36.0
MCTI_INSA_24,Cargo 12,CERTO_ERRADO,58,32.98171428571428,32.0,32.0,32,22,46,30.0,36.0
MCTI_INSA_24,Cargo 13,CERTO_ERRADO,59,33.80685714285714,33.0,33.0,33,21,47,31.0,37.0
MCTI_INSA_24,Cargo 14,CERTO_ERRADO,60,31.64,34.0,32.0,30,20,48,28.0,34.0
MCTI_INSA_24,Cargo 15,CERTO_ERRADO,60,35.597142857142856,34.0,36.0,36,24,46,34.0,38.0
MCTI_INSA_24,Cargo 16,CERTO_ERRADO,59,34.66,33.0,35.0,35,25,47,33.0,37.0
MCTI_INSA_24,Cargo 17,CERTO_ERRADO,58,33.66685714285714,32.0,34.0,34,24,46,32.0,36.0
MCTI_INSA_24,Cargo 18,CERTO_ERRADO,54,32.04514285714286,31.0,32.0,30,22,44,30.0,34.0
SEDUC_AL_21,Cargo 1,CERTO_ERRADO,98,58.215428571428575,56.0,58.0,60,46,74,56.0,60.0
SEDUC_AL_21,Cargo 2,CERTO_ERRADO,60,32.61942857142857,34.0,32.0,32,20,48,30.0,36.0
SEDUC_AL_21,Cargo 3,CERTO_ERRADO,60,33.57257142857143,34.0,34.0,32,20,50,30.0,36.0
SEDUC_AL_21,Cargo 4,CERTO_ERRADO,57,32.881142857142855,33.0,33.0,33,21,49,29.0,35.0
SEDUC_AL_21,Cargo 5,CERTO_ERRADO,57,34.836,33.0,35.0,35,27,47,33.0,37.0
SEDUC_AL_21,Cargo 6,CERTO_ERRADO,60,34.348,34.0,34.0,32,24,46,32.0,38.0
SEDUC_AL_21,Cargo 7,CERTO_ERRADO,58,33.44342857142857,32.0,34.0,34,24,44,32.0,36.0
SEDUC_AL_21,Cargo 8,CERTO_ERRADO,57,34.51257142857143,33.0,35.0,35,25,45,33.0,37.0
SEDUC_AL_21,Cargo 9,CERTO_ERRADO,56,33.23428571428571,33.0,34.0,30,22,48,30.0,36.0
SEDUC_AL_21,Cargo 10,CERTO_ERRADO,60,34.977714285714285,34.0,34.0,34,24,50,32.0,38.0
SEDUC_AL_21,Cargo 11,CERTO_ERRADO,60,35.58057142857143,34.0,36.0,34,26,46,34.0,38.0
SEDUC_AL_21,Cargo 12,CERTO_ERRADO,60,34.985142857142854,34.0,36.0,36,24,46,32.0,38.0
SEDUC_AL_21,Cargo 13,CERTO_ERRADO,57,33.81885714285714,33.0,33.0,33,23,45,31.0,37.0
SEDUC_AL_21,Cargo 14,CERTO_ERRADO,60,35.43828571428571,34.0,36.0,36,24,46,34.0,38.0
SEDUC_AL_21,Cargo 15,CERTO_ERRADO,59,34.69085714285714,33.0,35.0,35,25,47,33.0,37.0
SEDUC_AL_21,Cargo 16,CERTO_ERRADO,57,32.926857142857145,33.0,33.0,31,21,47,29.0,35.0
BANESE_21,Cargo 1,CERTO_ERRADO,100,57.934285714285714,56.0,58.0,58,44,76,56.0,60.0
BANESE_21,Cargo 2,CERTO_ERRADO,99,58.44228571428572,57.0,59.0,59,45,73,55.0,61.0
IFF_18_TECNICO,Cargo 32,MULTIPLA_5,50,34.274,35.0,34.0,34,32,41,33.0,35.0
IFF_18_TECNICO,Cargo 29,MULTIPLA_5,50,35.61685714285714,35.0,36.0,35,32,41,35.0,36.0
IFF_18_TECNICO,Cargo 30,MULTIPLA_5,48,33.67942857142857,33.0,34.0,33,30,38,33.0,35.0
IFF_18_TECNICO,Cargo 28,MULTIPLA_5,49,34.527142857142856,34.0,34.0,34,31,40,33.0,35.0
IFF_18_TECNICO,Cargo 27,MULTIPLA_5,49,34.96942857142857,34.0,35.0,35,31,40,34.0,36.0
IFF_18_TECNICO,Cargo 26,MULTIPLA_5,49,34.60485714285714,34.0,35.0,34,31,40,34.0,36.0
IFF_18_TECNICO,Cargo 25,MULTIPLA_5,48,33.66342857142857,33.0,34.0,33,30,38,33.0,35.0
IFF_18_TECNICO,Cargo 22,MULTIPLA_5,49,34.93571428571428,34.0,35.0,35,31,40,34.0,36.0
IFF_18_TECNICO,Cargo 21,MULTIPLA_5,49,35.00485714285714,34.0,35.0,35,31,39,34.0,36.0
IFF_18_TECNICO,Cargo 24,MULTIPLA_5,50,35.61571428571428,35.0,36.0,35,32,41,35.0,36.0
IFF_18_TECNICO,Cargo 23,MULTIPLA_5,50,35.61457142857143,35.0,35.0,35,32,42,35.0,36.0
IFF_18_TECNICO,Cargo 31,MULTIPLA_5,50,35.604,35.0,35.5,35,32,41,35.0,36.0
DPE_TO_21_DEFENSOR,Cargo 1,MULTIPLA_5,98,64.98742857142857,68.0,65.0,65,62,78,64.0,66.0
PRF_18,Cargo 1,CERTO_ERRADO,108,59.69714285714286,61.0,60.0,56,44,80,56.0,64.0
HUB_21_MEDICA,Cargo 1,CERTO_ERRADO,100,57.66,56.0,58.0,58,44,72,54.0,60.0
SDS_PE_16_CIVIL,Cargo 2,MULTIPLA_5,94,62.768,64.79999999999998,62.0,62,59,74,61.0,64.0
SDS_PE_16_CIVIL,Cargo 1,MULTIPLA_5,19,13.856285714285715,13.199999999999998,14.0,14,12,16,13.0,14.0
PC_DF_24_ADM,Cargo 1,CERTO_ERRADO,96,57.15085714285714,55.0,56.0,56,44,72,54.0,60.0
PC_DF_24_ADM,Cargo 2,CERTO_ERRADO,99,57.76,57.0,57.0,57,43,75,55.0,61.0
PC_DF_24_ADM,Cargo 3,CERTO_ERRADO,96,57.14457142857143,55.0,56.0,56,44,70,54.0,60.0
PC_DF_24_ADM,Cargo 7,CERTO_ERRADO,97,57.21028571428572,55.0,57.0,57,45,71,55.0,59.0
PC_DF_24_ADM,Cargo 17,CERTO_ERRADO,97,57.23885714285714,55.0,57.0,57,45,69,55.0,59.0
PC_DF_24_ADM,Cargo 4,CERTO_ERRADO,59,34.681714285714285,33.0,35.0,35,25,45,33.0,37.0
PC_DF_24_ADM,Cargo 5,CERTO_ERRADO,58,32.432,32.0,32.0,32,18,46,30.0,36.0
PC_DF_24_ADM,Cargo 6,CERTO_ERRADO,59,32.934285714285714,33.0,33.0,31,21,49,31.0,35.0
PC_DF_24_ADM,Cargo 8,CERTO_ERRADO,58,33.65714285714286,32.0,34.0,34,24,44,32.0,36.0
PC_DF_24_ADM,Cargo 9,CERTO_ERRADO,57,34.469142857142856,33.0,35.0,35,25,47,33.0,37.0
PC_DF_24_ADM,Cargo 10,CERTO_ERRADO,54,30.233714285714285,31.0,30.0,30,18,44,28.0,32.0
PC_DF_24_ADM,Cargo 11,CERTO_ERRADO,60,33.57028571428572,34.0,34.0,32,20,48,30.0,36.0
PC_DF_24_ADM,Cargo 12,CERTO_ERRADO,56,34.529714285714284,33.0,34.0,34,26,46,32.0,36.0
PC_DF_24_ADM,Cargo 13,CERTO_ERRADO,60,35.16685714285714,34.0,36.0,36,24,50,32.0,38.0
PC_DF_24_ADM,Cargo 14,CERTO_ERRADO,58,30.55257142857143,32.0,30.0,30,18,46,28.0,32.0
PC_DF_24_ADM,Cargo 15,CERTO_ERRADO,58,33.028,32.0,32.0,32,22,46,30.0,36.0
PC_DF_24_ADM,Cargo 16,CERTO_ERRADO,58,33.03771428571429,32.0,32.0,32,22,46,30.0,36.0
EMPREL_23,Cargo 1,MULTIPLA_5,40,28.972857142857144,28.399999999999995,29.0,29,26,34,28.0,30.0
EMPREL_23,Cargo 4,MULTIPLA_5,39,28.088571428571427,27.399999999999995,28.0,28,25,33,27.0,29.0
EMPREL_23,Cargo 2,MULTIPLA_5,20,14.406857142857143,14.199999999999998,14.0,14,13,19,14.0,15.0
EMPREL_23,Cargo 3,MULTIPLA_5,20,14.37342857142857,14.199999999999998,14.0,14,13,18,14.0,15.0
PREF_CACHOEIRO_24_ADM,Cargo 1,CERTO_ERRADO,98,58.03771428571429,56.0,58.0,58,44,74,56.0,60.0
PREF_CACHOEIRO_24_ADM,Cargo 2,CERTO_ERRADO,40,23.829142857142855,24.0,24.0,22,14,36,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 3,CERTO_ERRADO,38,21.74685714285714,22.0,22.0,20,12,32,20.0,24.0
PREF_CACHOEIRO_24_ADM,Cargo 4,CERTO_ERRADO,40,25.316,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 5,CERTO_ERRADO,40,25.5,24.0,26.0,26,20,36,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 6,CERTO_ERRADO,40,25.250285714285713,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 7,CERTO_ERRADO,40,25.282857142857143,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 8,CERTO_ERRADO,38,23.453714285714284,22.0,24.0,24,18,32,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 9,CERTO_ERRADO,40,25.495428571428572,24.0,26.0,26,20,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 10,CERTO_ERRADO,40,22.954285714285714,24.0,22.0,22,12,36,20.0,24.0
PREF_CACHOEIRO_24_ADM,Cargo 11,CERTO_ERRADO,40,25.338857142857144,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 12,CERTO_ERRADO,40,24.809714285714286,24.0,24.0,24,16,36,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 13,CERTO_ERRADO,40,25.327428571428573,24.0,26.0,24,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 14,CERTO_ERRADO,40,24.688,24.0,24.0,24,16,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 15,CERTO_ERRADO,40,23.87257142857143,24.0,24.0,22,14,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 16,CERTO_ERRADO,40,25.290285714285716,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 17,CERTO_ERRADO,40,25.39257142857143,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 18,CERTO_ERRADO,40,25.533142857142856,24.0,26.0,26,20,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 19,CERTO_ERRADO,40,24.65714285714286,24.0,24.0,24,16,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 20,CERTO_ERRADO,37,20.238857142857142,21.0,19.0,19,11,33,17.0,23.0
PREF_CACHOEIRO_24_ADM,Cargo 21,CERTO_ERRADO,40,25.337142857142858,24.0,26.0,26,18,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 22,CERTO_ERRADO,40,23.817714285714285,24.0,24.0,22,14,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 23,CERTO_ERRADO,40,24.725142857142856,24.0,24.0,24,16,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 24,CERTO_ERRADO,40,25.445714285714285,24.0,26.0,26,20,34,24.0,28.0
PREF_CACHOEIRO_24_ADM,Cargo 25,CERTO_ERRADO,40,24.66,24.0,24.0,24,16,36,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 26,CERTO_ERRADO,40,23.75257142857143,24.0,24.0,22,14,36,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 27,CERTO_ERRADO,40,24.664571428571428,24.0,24.0,24,16,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 28,CERTO_ERRADO,40,23.740571428571428,24.0,24.0,24,14,34,22.0,26.0
PREF_CACHOEIRO_24_ADM,Cargo 29,CERTO_ERRADO,40,25.31714285714286,24.0,26.0,24,18,34,24.0,28.0
PREF_MARINGA_22_MEDICO_PSF,Cargo 1,MULTIPLA_5,15,9.788857142857143,10.0,10.0,10,9,12,9.0,10.0
MJSP_21_PSS,Cargo 1,CERTO_ERRADO,100,58.138285714285715,56.0,58.0,58,44,74,56.0,60.0
MJSP_21_PSS,Cargo 2,CERTO_ERRADO,60,34.383428571428574,34.0,34.0,32,24,48,32.0,38.0
MJSP_21_PSS,Cargo 3,CERTO_ERRADO,60,35.57028571428572,34.0,36.0,36,24,48,34.0,38.0
TCE_PB_22_MEDICO,Cargo 1,CERTO_ERRADO,96,57.14,55.0,56.0,56,44,72,54.0,60.0
APEX_BRASIL_21_ANALISTA,Cargo 1,MULTIPLA_4,79,56.39342857142857,56.0,56.0,56,51,64,55.0,58.0
APEX_BRASIL_21_ANALISTA,Cargo 2,MULTIPLA_4,40,29.194857142857142,29.0,29.0,29,26,35,28.0,30.0
APEX_BRASIL_21_ANALISTA,Cargo 3,MULTIPLA_4,39,28.751142857142856,28.0,29.0,29,25,33,28.0,30.0
FUNPRESP_24_EXE,Cargo 1,CERTO_ERRADO,115,65.97142857142858,64.0,67.0,67,53,81,63.0,69.0
FUNPRESP_24_EXE,Cargo 2,CERTO_ERRADO,59,34.656,33.0,35.0,35,25,45,33.0,37.0
FUNPRESP_24_EXE,Cargo 3,CERTO_ERRADO,56,34.76914285714286,33.0,34.0,36,28,46,32.0,36.0
FUNPRESP_24_EXE,Cargo 4,CERTO_ERRADO,57,34.832,33.0,35.0,33,27,45,33.0,37.0
FUNPRESP_24_EXE,Cargo 5,CERTO_ERRADO,59,34.328,33.0,35.0,35,23,45,31.0,37.0
FUNPRESP_24_EXE,Cargo 6,CERTO_ERRADO,60,35.69828571428572,34.0,36.0,36,26,46,34.0,38.0
FUNPRESP_24_EXE,Cargo 7,CERTO_ERRADO,60,35.72114285714286,34.0,36.0,36,26,50,34.0,38.0
FUNPRESP_24_EXE,Cargo 8,CERTO_ERRADO,56,34.142857142857146,33.0,34.0,32,24,48,32.0,36.0
FUNPRESP_24_EXE,Cargo 9,CERTO_ERRADO,55,33.401714285714284,32.0,33.0,33,23,45,31.0,35.0
FUNPRESP_24_EXE,Cargo 10,CERTO_ERRADO,60,35.59314285714286,34.0,36.0,36,26,46,34.0,38.0
FUNPRESP_24_EXE,Cargo 11,CERTO_ERRADO,60,34.46514285714286,34.0,34.0,34,24,48,32.0,38.0
SERES_PE_21,Cargo 1,MULTIPLA_5,57,39.751714285714286,39.600000000000016,40.0,39,36,46,39.0,41.0
TELEBRAS_21,Cargo 1,CERTO_ERRADO,60,35.60742857142857,34.0,36.0,36,26,46,34.0,38.0
TELEBRAS_21,Cargo 2,CERTO_ERRADO,60,35.54228571428571,34.0,36.0,36,26,46,34.0,38.0
FUNPRESP_16_JUD,Cargo 1,CERTO_ERRADO,38,23.41542857142857,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 2,CERTO_ERRADO,38,23.48742857142857,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 3,CERTO_ERRADO,38,23.483428571428572,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 4,CERTO_ERRADO,39,24.554285714285715,23.0,25.0,25,19,35,23.0,27.0
FUNPRESP_16_JUD,Cargo 5,CERTO_ERRADO,38,23.546285714285716,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 6,CERTO_ERRADO,38,23.437142857142856,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 7,CERTO_ERRADO,38,23.433142857142858,22.0,24.0,24,18,32,22.0,26.0
FUNPRESP_16_JUD,Cargo 8,CERTO_ERRADO,38,22.704,22.0,22.0,22,14,32,20.0,24.0
FUNPRESP_16_JUD,Cargo 9,CERTO_ERRADO,38,22.63657142857143,22.0,22.0,22,14,32,20.0,24.0
FUNPRESP_16_JUD,Cargo 10,CERTO_ERRADO,38,22.648,22.0,22.0,22,14,32,20.0,24.0
FUNPRESP_16_JUD,Cargo 11,CERTO_ERRADO,38,22.684,22.0,22.0,22,14,32,20.0,24.0
PM_MA_17,Cargo 5,CERTO_ERRADO,115,66.11771428571429,64.0,67.0,67,51,83,63.0,69.0
PM_MA_17,Cargo 4,CERTO_ERRADO,116,67.13771428571428,65.0,68.0,68,52,82,64.0,70.0
PM_MA_17,Cargo 3,CERTO_ERRADO,116,65.74114285714286,65.0,66.0,66,48,86,62.0,70.0
PM_MA_17,Cargo 2,CERTO_ERRADO,116,66.968,65.0,66.0,66,50,84,64.0,70.0
PM_MA_17,Cargo 1,CERTO_ERRADO,115,66.29428571428572,64.0,67.0,67,53,81,63.0,69.0
FUB_18,Cargo 21,CERTO_ERRADO,60,35.07257142857143,34.0,36.0,36,24,48,32.0,38.0
