Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio,Eficiencia_Media
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.5,0.2,18.644,18.0,0.644,0.5107333333333329
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.6,0.05,34.606,34.0,0.606,0.512625
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.6,0.1,30.626,30.0,0.626,0.5130416666666663
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.6,0.2,22.498,22.0,0.498,0.5103750000000005
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.7,0.05,38.424,38.0,0.424,0.511777777777778
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.7,0.1,34.36,34.0,0.36,0.5100000000000002
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.7,0.2,26.382,26.0,0.382,0.5106111111111119
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.8,0.05,44.042,44.0,0.042,0.5017499999999996
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.8,0.1,40.296,40.0,0.296,0.5123333333333336
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.8,0.2,30.066,30.0,0.066,0.5027499999999999
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.9,0.05,49.988,50.0,-0.012,0.49899999999999944
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.9,0.1,44.076,44.0,0.076,0.5063333333333329
INOVERSASUL_24,Cargo 15,CERTO_ERRADO,0.9,0.2,34.092,34.0,0.092,0.5076666666666672
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.5,0.05,25.58,28.0,-2.42,0.45966666666666456
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.5,0.1,22.354,24.0,-1.646,0.47256666666666464
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.5,0.2,17.006,18.0,-0.994,0.4834333333333322
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.6,0.05,31.698,34.0,-2.302,0.45204166666666673
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.6,0.1,28.482,30.0,-1.518,0.46837499999999965
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.6,0.2,21.124,22.0,-0.876,0.48175000000000034
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.7,0.05,36.068,38.0,-1.932,0.44633333333333547
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.7,0.1,32.688,34.0,-1.312,0.4635555555555567
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.7,0.2,25.204,26.0,-0.796,0.4778888888888905
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.8,0.05,42.466,44.0,-1.534,0.4360833333333332
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.8,0.1,38.654,40.0,-1.346,0.44391666666666657
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.8,0.2,29.248,30.0,-0.752,0.46866666666666684
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.9,0.05,48.892,50.0,-1.108,0.40766666666666634
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.9,0.1,43.246,44.0,-0.754,0.4371666666666663
INOVERSASUL_24,Cargo 16,CERTO_ERRADO,0.9,0.2,33.612,34.0,-0.388,0.46766666666666734
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.5,0.05,27.704,28.0,-0.296,0.49506666666666566
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.5,0.1,23.776,24.0,-0.224,0.4962666666666658
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.5,0.2,17.828,18.0,-0.172,0.49713333333333315
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.6,0.05,33.392,34.0,-0.608,0.48733333333333356
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.6,0.1,29.686,30.0,-0.314,0.4934583333333334
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.6,0.2,21.656,22.0,-0.344,0.492833333333333
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.7,0.05,37.468,38.0,-0.532,0.4852222222222242
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.7,0.1,33.334,34.0,-0.666,0.48150000000000065
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.7,0.2,25.966,26.0,-0.034,0.4990555555555559
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.8,0.05,43.062,44.0,-0.938,0.4609166666666669
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.8,0.1,39.562,40.0,-0.438,0.4817500000000004
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.8,0.2,29.748,30.0,-0.252,0.48950000000000016
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.9,0.05,49.494,50.0,-0.506,0.4578333333333335
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.9,0.1,43.662,44.0,-0.338,0.47183333333333294
INOVERSASUL_24,Cargo 17,CERTO_ERRADO,0.9,0.2,33.992,34.0,-0.008,0.4993333333333334
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.5,0.05,26.238,27.0,-0.762,0.4868620689655136
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.5,0.1,24.414,25.0,-0.586,0.48989655172413393
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.5,0.2,18.856,19.0,-0.144,0.4975172413793093
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.6,0.05,30.836,32.0,-1.164,0.47575000000000034
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.6,0.1,27.596,28.0,-0.404,0.49158333333333365
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.6,0.2,21.69,22.0,-0.31,0.49354166666666693
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.7,0.05,35.288,36.0,-0.712,0.48022222222222377
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.7,0.1,31.32,32.0,-0.68,0.4811111111111124
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.7,0.2,23.67,24.0,-0.33,0.49083333333333345
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.8,0.05,41.4,42.0,-0.6,0.47500000000000037
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.8,0.1,37.546,38.0,-0.454,0.4810833333333336
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.8,0.2,27.884,28.0,-0.116,0.49516666666666653
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.9,0.05,47.46,48.0,-0.54,0.4549999999999995
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.9,0.1,41.63,42.0,-0.37,0.46916666666666657
INOVERSASUL_24,Cargo 18,CERTO_ERRADO,0.9,0.2,31.888,32.0,-0.112,0.4906666666666666
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.5,0.05,28.546,28.0,0.546,0.5090999999999994
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.5,0.1,24.682,24.0,0.682,0.5113666666666665
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.5,0.2,18.672,18.0,0.672,0.5111999999999997
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.6,0.05,34.396,34.0,0.396,0.5082499999999994
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.6,0.1,30.638,30.0,0.638,0.5132916666666663
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.6,0.2,22.542,22.0,0.542,0.5112916666666664
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.7,0.05,38.25,38.0,0.25,0.5069444444444451
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.7,0.1,34.552,34.0,0.552,0.5153333333333336
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.7,0.2,26.478,26.0,0.478,0.513277777777778
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.8,0.05,44.248,44.0,0.248,0.5103333333333329
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.8,0.1,40.406,40.0,0.406,0.516916666666667
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.8,0.2,30.374,30.0,0.374,0.5155833333333335
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.9,0.05,50.1,50.0,0.1,0.5083333333333334
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.9,0.1,44.066,44.0,0.066,0.5054999999999997
INOVERSASUL_24,Cargo 19,CERTO_ERRADO,0.9,0.2,34.104,34.0,0.104,0.5086666666666666
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.5,0.05,28.694,28.0,0.694,0.5115666666666657
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.5,0.1,24.558,24.0,0.558,0.5092999999999998
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.5,0.2,18.528,18.0,0.528,0.5088000000000003
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.6,0.05,34.544,34.0,0.544,0.5113333333333328
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.6,0.1,30.888,30.0,0.888,0.5184999999999995
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.6,0.2,22.412,22.0,0.412,0.5085833333333332
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.7,0.05,38.586,38.0,0.586,0.5162777777777785
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.7,0.1,34.398,34.0,0.398,0.5110555555555559
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.7,0.2,26.292,26.0,0.292,0.5081111111111117
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.8,0.05,44.14,44.0,0.14,0.5058333333333338
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.8,0.1,40.186,40.0,0.186,0.5077500000000003
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.8,0.2,30.316,30.0,0.316,0.5131666666666677
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.9,0.05,49.906,50.0,-0.094,0.4921666666666668
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.9,0.1,44.202,44.0,0.202,0.5168333333333335
INOVERSASUL_24,Cargo 20,CERTO_ERRADO,0.9,0.2,34.196,34.0,0.196,0.5163333333333336
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.5,0.05,28.544,28.0,0.544,0.5090666666666657
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.5,0.1,24.626,24.0,0.626,0.5104333333333324
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.5,0.2,18.424,18.0,0.424,0.5070666666666667
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.6,0.05,34.55,34.0,0.55,0.5114583333333328
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.6,0.1,30.568,30.0,0.568,0.5118333333333336
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.6,0.2,22.464,22.0,0.464,0.5096666666666666
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.7,0.05,38.414,38.0,0.414,0.511500000000001
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.7,0.1,34.262,34.0,0.262,0.5072777777777783
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.7,0.2,26.246,26.0,0.246,0.506833333333334
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.8,0.05,44.146,44.0,0.146,0.5060833333333331
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.8,0.1,40.096,40.0,0.096,0.5040000000000002
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.8,0.2,30.44,30.0,0.44,0.5183333333333333
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.9,0.05,49.974,50.0,-0.026,0.4978333333333338
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.9,0.1,44.054,44.0,0.054,0.5044999999999996
INOVERSASUL_24,Cargo 21,CERTO_ERRADO,0.9,0.2,34.11,34.0,0.11,0.5091666666666667
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.5,0.05,29.628,27.0,2.628,0.5438000000000024
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.5,0.1,27.24,25.0,2.24,0.5373333333333357
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.5,0.2,20.59,19.0,1.59,0.526500000000002
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.6,0.05,35.526,33.0,2.526,0.5526250000000005
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.6,0.1,31.078,29.0,2.078,0.5432916666666668
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.6,0.2,22.238,21.0,1.238,0.5257916666666665
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.7,0.05,39.246,37.0,2.246,0.562388888888885
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.7,0.1,34.808,33.0,1.808,0.5502222222222204
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.7,0.2,26.03,25.0,1.03,0.5286111111111101
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.8,0.05,44.704,43.0,1.704,0.5709999999999997
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.8,0.1,40.244,39.0,1.244,0.5518333333333335
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.8,0.2,29.904,29.0,0.904,0.5376666666666672
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.9,0.05,50.028,49.0,1.028,0.5856666666666668
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.9,0.1,43.716,43.0,0.716,0.5596666666666666
INOVERSASUL_24,Cargo 22,CERTO_ERRADO,0.9,0.2,33.486,33.0,0.486,0.5405000000000001
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.5,0.05,30.514,28.0,2.514,0.5419000000000022
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.5,0.1,25.864,24.0,1.864,0.5310666666666686
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.5,0.2,19.306,18.0,1.306,0.5217666666666682
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.6,0.05,36.244,34.0,2.244,0.54675
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.6,0.1,31.814,30.0,1.814,0.5377916666666664
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.6,0.2,23.252,22.0,1.252,0.5260833333333332
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.7,0.05,39.892,38.0,1.892,0.5525555555555528
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.7,0.1,35.5,34.0,1.5,0.5416666666666653
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.7,0.2,27.136,26.0,1.136,0.5315555555555536
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.8,0.05,45.544,44.0,1.544,0.5643333333333336
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.8,0.1,41.326,40.0,1.326,0.5552500000000004
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.8,0.2,30.776,30.0,0.776,0.5323333333333328
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.9,0.05,51.014,50.0,1.014,0.5845000000000004
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.9,0.1,44.858,44.0,0.858,0.5714999999999999
INOVERSASUL_24,Cargo 23,CERTO_ERRADO,0.9,0.2,34.416,34.0,0.416,0.5346666666666668
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.5,0.05,29.494,28.0,1.494,0.5249000000000008
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.5,0.1,25.456,24.0,1.456,0.5242666666666678
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.5,0.2,18.796,18.0,0.796,0.5132666666666668
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.6,0.05,35.506,34.0,1.506,0.5313749999999997
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.6,0.1,31.528,30.0,1.528,0.5318333333333329
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.6,0.2,23.138,22.0,1.138,0.523708333333333
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.7,0.05,39.254,38.0,1.254,0.5348333333333319
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.7,0.1,35.272,34.0,1.272,0.5353333333333323
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.7,0.2,26.812,26.0,0.812,0.5225555555555553
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.8,0.05,44.936,44.0,0.936,0.539
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.8,0.1,40.928,40.0,0.928,0.5386666666666664
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.8,0.2,30.578,30.0,0.578,0.524083333333333
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.9,0.05,50.476,50.0,0.476,0.5396666666666667
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.9,0.1,44.492,44.0,0.492,0.5410000000000003
INOVERSASUL_24,Cargo 24,CERTO_ERRADO,0.9,0.2,34.43,34.0,0.43,0.5358333333333329
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.5,0.05,29.856,28.0,1.856,0.530933333333335
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.5,0.1,25.366,24.0,1.366,0.522766666666667
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.5,0.2,18.974,18.0,0.974,0.5162333333333343
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.6,0.05,35.654,34.0,1.654,0.5344583333333335
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.6,0.1,31.226,30.0,1.226,0.5255416666666674
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.6,0.2,22.842,22.0,0.842,0.5175416666666668
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.7,0.05,39.03,38.0,1.03,0.5286111111111106
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.7,0.1,35.214,34.0,1.214,0.5337222222222217
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.7,0.2,26.788,26.0,0.788,0.5218888888888883
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.8,0.05,44.948,44.0,0.948,0.5394999999999999
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.8,0.1,40.856,40.0,0.856,0.5356666666666673
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.8,0.2,30.678,30.0,0.678,0.5282500000000003
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.9,0.05,50.43,50.0,0.43,0.5358333333333337
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.9,0.1,44.418,44.0,0.418,0.5348333333333333
INOVERSASUL_24,Cargo 25,CERTO_ERRADO,0.9,0.2,34.254,34.0,0.254,0.5211666666666664
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.5,0.05,57.884,54.0,3.884,0.5334827586206937
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.5,0.1,50.498,48.0,2.498,0.5215344827586236
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.5,0.2,37.818,36.0,1.818,0.5156724137931051
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.6,0.05,66.182,63.0,3.182,0.5338510638297869
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.6,0.1,59.688,57.0,2.688,0.5285957446808502
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.6,0.2,45.29,43.0,2.29,0.5243617021276598
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.7,0.05,75.948,73.0,2.948,0.5421142857142867
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.7,0.1,67.272,65.0,2.272,0.5324571428571429
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.7,0.2,50.51,49.0,1.51,0.521571428571428
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.8,0.05,86.198,84.0,2.198,0.5457916666666665
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.8,0.1,75.704,74.0,1.704,0.5355000000000002
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.8,0.2,57.04,56.0,1.04,0.521666666666667
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.9,0.05,95.334,94.0,1.334,0.5555833333333338
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.9,0.1,84.924,84.0,0.924,0.5384999999999996
POLC_AL_22,Cargo 2,CERTO_ERRADO,0.9,0.2,64.59,64.0,0.59,0.5245833333333333
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.5,0.05,56.622,53.0,3.622,0.5317719298245618
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.5,0.1,49.826,47.0,2.826,0.5247894736842084
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.5,0.2,37.074,35.0,2.074,0.5181929824561388
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.6,0.05,65.266,62.0,3.266,0.5355000000000033
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.6,0.1,58.668,56.0,2.668,0.5290000000000014
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.6,0.2,43.832,42.0,1.832,0.5199130434782621
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.7,0.05,75.976,73.0,2.976,0.5425142857142866
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.7,0.1,67.248,65.0,2.248,0.5321142857142864
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.7,0.2,50.628,49.0,1.628,0.523257142857143
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.8,0.05,85.39,83.0,2.39,0.5519565217391333
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.8,0.1,74.636,73.0,1.636,0.5355652173913072
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.8,0.2,56.046,55.0,1.046,0.5227391304347839
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.9,0.05,93.474,92.0,1.474,0.5614166666666659
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.9,0.1,83.016,82.0,1.016,0.5423333333333337
POLC_AL_22,Cargo 14,CERTO_ERRADO,0.9,0.2,62.64,62.0,0.64,0.526666666666667
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.5,0.05,52.958,50.0,2.958,0.5273888888888876
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.5,0.1,46.204,44.0,2.204,0.5204074074074059
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.5,0.2,35.796,34.0,1.796,0.5166296296296283
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.6,0.05,60.788,58.0,2.788,0.531681818181817
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.6,0.1,54.154,52.0,2.154,0.5244772727272723
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.6,0.2,41.78,40.0,1.78,0.5202272727272721
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.7,0.05,71.236,69.0,2.236,0.5338787878787885
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.7,0.1,62.908,61.0,1.908,0.5289090909090917
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.7,0.2,46.056,45.0,1.056,0.5160000000000007
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.8,0.05,79.504,78.0,1.504,0.5341818181818169
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.8,0.1,71.424,70.0,1.424,0.5323636363636356
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.8,0.2,52.71,52.0,0.71,0.5161363636363633
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.9,0.05,90.236,89.0,1.236,0.5561818181818191
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.9,0.1,79.752,79.0,0.752,0.5341818181818171
POLC_AL_22,Cargo 15,CERTO_ERRADO,0.9,0.2,59.336,59.0,0.336,0.5152727272727269
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.5,0.05,48.204,45.0,3.204,0.5326938775510166
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.5,0.1,43.674,41.0,2.674,0.5272857142857116
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.5,0.2,32.996,31.0,1.996,0.5203673469387736
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.6,0.05,57.18,54.0,3.18,0.5397499999999997
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.6,0.1,50.694,48.0,2.694,0.5336749999999996
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.6,0.2,37.67,36.0,1.67,0.5208749999999996
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.7,0.05,64.506,62.0,2.506,0.5417666666666692
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.7,0.1,58.096,56.0,2.096,0.5349333333333341
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.7,0.2,43.68,42.0,1.68,0.5280000000000009
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.8,0.05,73.876,72.0,1.876,0.5469000000000009
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.8,0.1,65.648,64.0,1.648,0.5412000000000006
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.8,0.2,49.068,48.0,1.068,0.5266999999999991
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.9,0.05,81.276,80.0,1.276,0.5638000000000009
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.9,0.1,72.83,72.0,0.83,0.5415000000000008
POLC_AL_22,Cargo 16,CERTO_ERRADO,0.9,0.2,54.628,54.0,0.628,0.5314000000000003
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.5,0.05,47.19,44.0,3.19,0.5325510204081595
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.5,0.1,42.966,40.0,2.966,0.5302653061224457
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.5,0.2,31.808,30.0,1.808,0.5184489795918351
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.6,0.05,57.166,54.0,3.166,0.5405897435897432
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.6,0.1,50.648,48.0,2.648,0.533948717948718
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.6,0.2,37.782,36.0,1.782,0.5228461538461541
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.7,0.05,64.026,61.0,3.026,0.550433333333335
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.7,0.1,57.318,55.0,2.318,0.5386333333333347
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.7,0.2,42.42,41.0,1.42,0.5236666666666676
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.8,0.05,73.158,71.0,2.158,0.5539500000000012
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.8,0.1,64.708,63.0,1.708,0.5427000000000006
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.8,0.2,48.024,47.0,1.024,0.5255999999999996
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.9,0.05,80.292,79.0,1.292,0.5646000000000005
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.9,0.1,71.952,71.0,0.952,0.5476000000000002
POLC_AL_22,Cargo 17,CERTO_ERRADO,0.9,0.2,53.512,53.0,0.512,0.5256000000000002
POLC_AL_22,Cargo 1,CERTO_ERRADO,0.5,0.05,52.408,54.0,-1.592,0.48627586206896295
POLC_AL_22,Cargo 1,CERTO_ERRADO,0.5,0.1,46.712,48.0,-1.288,0.48889655172413576
POLC_AL_22,Cargo 1,CERTO_ERRADO,0.5,0.2,35.116,36.0,-0.884,0.4923793103448264
POLC_AL_22,Cargo 1,CERTO_ERRADO,0.6,0.05,61.298,63.0,-1.702,0.48189361702127603
