Concurso,Cargo,Grupo,Conhecimento,Erro,Media_Tecnica,Media_Aleatoria,Ganho_Medio
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.1,33.663,33.79999999999959,-0.13699999999959256
AL_CE_20,Cargo 7,MULTIPLA_5,0.9,0.2,29.704,29.79999999999951,-0.09599999999950887
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.05,22.767,23.0,-0.233
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.1,21.809,22.0,-0.191
AL_CE_20,Cargo 8,MULTIPLA_5,0.5,0.2,19.947,20.0,-0.053
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.05,24.956,25.200000000000447,-0.24400000000044747
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.1,23.991,24.200000000000436,-0.20900000000043656
AL_CE_20,Cargo 8,MULTIPLA_5,0.6,0.2,22.163,22.20000000000041,-0.03700000000041109
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.05,27.982,28.400000000000468,-0.4180000000004693
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.1,27.101,27.400000000000432,-0.2990000000004329
AL_CE_20,Cargo 8,MULTIPLA_5,0.7,0.2,24.337,24.400000000000304,-0.06300000000030559
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.05,31.086,31.599999999999433,-0.5139999999994325
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.1,29.392,29.59999999999949,-0.20799999999949068
AL_CE_20,Cargo 8,MULTIPLA_5,0.8,0.2,26.517,26.5999999999996,-0.08299999999959982
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.05,34.438,34.799999999999685,-0.3619999999996871
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.1,32.583,32.79999999999949,-0.21699999999949068
AL_CE_20,Cargo 8,MULTIPLA_5,0.9,0.2,28.734,28.799999999999518,-0.06599999999951615
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.05,23.245,22.79999999999958,0.4450000000004184
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.1,22.179,21.799999999999596,0.3790000000004038
AL_CE_20,Cargo 9,MULTIPLA_5,0.5,0.2,20.064,19.799999999999624,0.2640000000003747
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.05,24.58,24.200000000000436,0.37999999999956346
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.1,23.604,23.200000000000426,0.40399999999957437
AL_CE_20,Cargo 9,MULTIPLA_5,0.6,0.2,21.496,21.200000000000397,0.29599999999960347
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.05,27.707,27.400000000000432,0.30699999999956706
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.1,26.658,26.400000000000393,0.2579999999996071
AL_CE_20,Cargo 9,MULTIPLA_5,0.7,0.2,23.554,23.400000000000258,0.1539999999997417
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.05,30.874,30.59999999999946,0.2740000000005384
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.1,28.844,28.599999999999522,0.24400000000047659
AL_CE_20,Cargo 9,MULTIPLA_5,0.8,0.2,25.819,25.59999999999964,0.21900000000036016
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.05,33.932,33.79999999999959,0.13200000000040746
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.1,31.904,31.799999999999493,0.10400000000050567
AL_CE_20,Cargo 9,MULTIPLA_5,0.9,0.2,28.9,28.799999999999518,0.10000000000048385
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.05,21.626,23.0,-1.374
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.1,20.849,22.0,-1.151
AL_CE_20,Cargo 10,MULTIPLA_5,0.5,0.2,19.337,20.0,-0.663
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.05,23.952,25.200000000000447,-1.2480000000004474
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.1,23.111,24.200000000000436,-1.0890000000004365
AL_CE_20,Cargo 10,MULTIPLA_5,0.6,0.2,21.471,22.20000000000041,-0.7290000000004111
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.05,27.175,28.400000000000468,-1.2250000000004693
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.1,26.39,27.400000000000432,-1.010000000000433
AL_CE_20,Cargo 10,MULTIPLA_5,0.7,0.2,23.798,24.400000000000304,-0.6020000000003056
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.05,30.656,31.599999999999433,-0.9439999999994325
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.1,28.931,29.59999999999949,-0.6689999999994907
AL_CE_20,Cargo 10,MULTIPLA_5,0.8,0.2,26.182,26.5999999999996,-0.4179999999995998
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.05,34.313,34.799999999999685,-0.4869999999996871
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.1,32.355,32.79999999999949,-0.4449999999994907
AL_CE_20,Cargo 10,MULTIPLA_5,0.9,0.2,28.542,28.799999999999518,-0.25799999999951617
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.05,22.507,23.0,-0.493
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.1,21.576,22.0,-0.424
AL_CE_20,Cargo 11,MULTIPLA_5,0.5,0.2,19.649,20.0,-0.351
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.05,25.712,26.200000000000458,-0.4880000000004584
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.1,24.791,25.200000000000447,-0.40900000000044745
AL_CE_20,Cargo 11,MULTIPLA_5,0.6,0.2,22.887,23.200000000000426,-0.31300000000042566
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.05,28.971,29.400000000000503,-0.42900000000050204
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.1,28.027,28.400000000000468,-0.3730000000004693
AL_CE_20,Cargo 11,MULTIPLA_5,0.7,0.2,25.025,25.40000000000035,-0.3750000000003492
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.05,32.198,32.599999999999405,-0.4019999999994034
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.1,30.329,30.59999999999946,-0.27099999999946156
AL_CE_20,Cargo 11,MULTIPLA_5,0.8,0.2,27.382,27.59999999999956,-0.2179999999995598
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.05,35.567,35.79999999999978,-0.23299999999977444
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.1,33.619,33.79999999999959,-0.18099999999959254
AL_CE_20,Cargo 11,MULTIPLA_5,0.9,0.2,29.642,29.79999999999951,-0.15799999999950887
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.05,24.049,23.0,1.049
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.1,22.958,22.0,0.958
AL_CE_20,Cargo 12,MULTIPLA_5,0.5,0.2,20.772,20.0,0.772
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.05,26.171,25.200000000000447,0.9709999999995526
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.1,25.077,24.200000000000436,0.8769999999995635
AL_CE_20,Cargo 12,MULTIPLA_5,0.6,0.2,22.979,22.20000000000041,0.7789999999995889
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.05,29.172,28.400000000000468,0.7719999999995307
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.1,28.168,27.400000000000432,0.767999999999567
AL_CE_20,Cargo 12,MULTIPLA_5,0.7,0.2,24.976,24.400000000000304,0.5759999999996944
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.05,32.231,31.599999999999433,0.6310000000005676
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.1,30.17,29.59999999999949,0.5700000000005093
AL_CE_20,Cargo 12,MULTIPLA_5,0.8,0.2,27.05,26.5999999999996,0.4500000000004002
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.05,35.234,34.799999999999685,0.43400000000031286
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.1,33.145,32.79999999999949,0.34500000000050934
AL_CE_20,Cargo 12,MULTIPLA_5,0.9,0.2,29.049,28.799999999999518,0.24900000000048386
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.05,23.141,23.0,0.141
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.1,22.241,22.0,0.241
AL_CE_20,Cargo 13,MULTIPLA_5,0.5,0.2,20.246,20.0,0.246
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.05,26.353,26.200000000000458,0.1529999999995416
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.1,25.292,25.200000000000447,0.09199999999955252
AL_CE_20,Cargo 13,MULTIPLA_5,0.6,0.2,23.388,23.200000000000426,0.18799999999957437
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.05,29.473,29.400000000000503,0.07299999999949795
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.1,28.505,28.400000000000468,0.1049999999995307
AL_CE_20,Cargo 13,MULTIPLA_5,0.7,0.2,25.445,25.40000000000035,0.04499999999965076
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.05,32.61,32.599999999999405,0.010000000000596629
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.1,30.594,30.59999999999946,-0.005999999999461579
AL_CE_20,Cargo 13,MULTIPLA_5,0.8,0.2,27.64,27.59999999999956,0.0400000000004402
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.05,35.746,35.79999999999978,-0.053999999999774444
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.1,33.796,33.79999999999959,-0.0039999999995925465
AL_CE_20,Cargo 13,MULTIPLA_5,0.9,0.2,29.799,29.79999999999951,-0.000999999999508873
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.05,21.793,23.0,-1.207
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.1,21.028,22.0,-0.972
AL_CE_20,Cargo 14,MULTIPLA_5,0.5,0.2,19.177,20.0,-0.823
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.05,24.977,26.200000000000458,-1.2230000000004584
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.1,24.083,25.200000000000447,-1.1170000000004474
AL_CE_20,Cargo 14,MULTIPLA_5,0.6,0.2,22.311,23.200000000000426,-0.8890000000004257
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.05,28.217,29.400000000000503,-1.183000000000502
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.1,27.401,28.400000000000468,-0.9990000000004693
AL_CE_20,Cargo 14,MULTIPLA_5,0.7,0.2,24.632,25.40000000000035,-0.7680000000003493
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.05,31.722,32.599999999999405,-0.8779999999994034
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.1,29.841,30.59999999999946,-0.7589999999994615
AL_CE_20,Cargo 14,MULTIPLA_5,0.8,0.2,27.066,27.59999999999956,-0.5339999999995598
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.05,35.292,35.79999999999978,-0.5079999999997744
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.1,33.405,33.79999999999959,-0.39499999999959257
AL_CE_20,Cargo 14,MULTIPLA_5,0.9,0.2,29.531,29.79999999999951,-0.26899999999950885
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.05,23.068,21.799999999999596,1.268000000000404
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.1,21.909,20.79999999999961,1.1090000000003892
AL_CE_20,Cargo 15,MULTIPLA_5,0.5,0.2,19.67,18.799999999999645,0.8700000000003529
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.05,25.052,24.0,1.052
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.1,24.02,23.0,1.02
AL_CE_20,Cargo 15,MULTIPLA_5,0.6,0.2,21.804,21.0,0.804
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.05,27.431,26.400000000000393,1.0309999999996071
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.1,26.321,25.40000000000035,0.9209999999996508
AL_CE_20,Cargo 15,MULTIPLA_5,0.7,0.2,23.021,22.400000000000205,0.6209999999997963
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.05,30.43,29.59999999999949,0.8300000000005093
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.1,29.335,28.599999999999522,0.7350000000004766
AL_CE_20,Cargo 15,MULTIPLA_5,0.8,0.2,26.152,25.59999999999964,0.5520000000003602
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.05,33.351,32.79999999999949,0.5510000000005093
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.1,31.215,30.799999999999503,0.4150000000004984
AL_CE_20,Cargo 15,MULTIPLA_5,0.9,0.2,28.057,27.799999999999528,0.25700000000047296
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.05,23.762,23.0,0.762
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.1,22.701,22.0,0.701
AL_CE_20,Cargo 16,MULTIPLA_5,0.5,0.2,20.471,20.0,0.471
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.05,25.829,25.200000000000447,0.6289999999995526
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.1,24.704,24.200000000000436,0.5039999999995635
AL_CE_20,Cargo 16,MULTIPLA_5,0.6,0.2,22.608,22.20000000000041,0.4079999999995889
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.05,29.034,28.400000000000468,0.6339999999995307
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.1,27.995,27.400000000000432,0.5949999999995671
AL_CE_20,Cargo 16,MULTIPLA_5,0.7,0.2,24.844,24.400000000000304,0.4439999999996944
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.05,32.104,31.599999999999433,0.5040000000005675
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.1,29.964,29.59999999999949,0.3640000000005093
AL_CE_20,Cargo 16,MULTIPLA_5,0.8,0.2,26.88,26.5999999999996,0.28000000000040015
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.05,35.123,34.799999999999685,0.32300000000031287
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.1,32.959,32.79999999999949,0.15900000000050932
AL_CE_20,Cargo 16,MULTIPLA_5,0.9,0.2,28.987,28.799999999999518,0.18700000000048386
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.05,23.386,23.0,0.386
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.1,22.4,22.0,0.4
AL_CE_20,Cargo 17,MULTIPLA_5,0.5,0.2,20.257,20.0,0.257
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.05,26.511,26.200000000000458,0.3109999999995416
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.1,25.504,25.200000000000447,0.3039999999995525
AL_CE_20,Cargo 17,MULTIPLA_5,0.6,0.2,23.428,23.200000000000426,0.22799999999957435
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.05,29.589,29.400000000000503,0.18899999999949796
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.1,28.613,28.400000000000468,0.2129999999995307
AL_CE_20,Cargo 17,MULTIPLA_5,0.7,0.2,25.632,25.40000000000035,0.23199999999965076
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.05,32.716,32.599999999999405,0.11600000000059663
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.1,30.742,30.59999999999946,0.14200000000053842
AL_CE_20,Cargo 17,MULTIPLA_5,0.8,0.2,27.804,27.59999999999956,0.2040000000004402
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.05,35.813,35.79999999999978,0.013000000000225555
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.1,33.824,33.79999999999959,0.024000000000407452
AL_CE_20,Cargo 17,MULTIPLA_5,0.9,0.2,29.864,29.79999999999951,0.06400000000049112
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.05,48.438,45.0,3.438
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.1,44.094,41.0,3.094
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.5,0.2,32.916,31.0,1.916
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.05,58.294,55.0,3.294
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.1,51.69,49.0,2.69
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.6,0.2,38.87,37.0,1.87
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.05,65.738,63.0,2.738
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.1,59.222,57.0,2.222
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.7,0.2,44.492,43.0,1.492
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.05,75.224,73.0,2.224
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.1,66.718,65.0,1.718
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.8,0.2,49.93,49.0,0.93
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.05,82.388,81.0,1.388
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.1,74.002,73.0,1.002
PM_AL_17_SOLDADO,Cargo 1,CERTO_ERRADO,0.9,0.2,55.74,55.0,0.74
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.05,48.014,45.0,3.014
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.1,43.934,41.0,2.934
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.5,0.2,32.898,31.0,1.898
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.05,58.008,55.0,3.008
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.1,51.176,49.0,2.176
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.6,0.2,38.37,37.0,1.37
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.05,65.526,63.0,2.526
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.1,58.988,57.0,1.988
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.7,0.2,44.406,43.0,1.406
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.05,74.894,73.0,1.894
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.1,66.464,65.0,1.464
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.8,0.2,49.832,49.0,0.832
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.05,82.066,81.0,1.066
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.1,73.958,73.0,0.958
PREF_JP_17_CGM,Cargo 4,CERTO_ERRADO,0.9,0.2,55.716,55.0,0.716
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.05,48.11,45.0,3.11
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.1,43.45,41.0,2.45
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.5,0.2,32.872,31.0,1.872
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.05,57.74,55.0,2.74
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.1,51.438,49.0,2.438
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.6,0.2,38.614,37.0,1.614
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.05,65.412,63.0,2.412
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.1,58.952,57.0,1.952
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.7,0.2,44.186,43.0,1.186
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.05,74.864,73.0,1.864
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.1,66.538,65.0,1.538
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.8,0.2,50.016,49.0,1.016
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.05,82.032,81.0,1.032
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.1,73.828,73.0,0.828
PREF_JP_17_CGM,Cargo 3,CERTO_ERRADO,0.9,0.2,55.396,55.0,0.396
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.05,45.826,44.0,1.826
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.1,41.338,40.0,1.338
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.5,0.2,31.132,30.0,1.132
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.6,0.05,54.736,53.0,1.736
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.6,0.1,48.154,47.0,1.154
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.6,0.2,36.092,35.0,1.092
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.7,0.05,62.306,61.0,1.306
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.7,0.1,55.94,55.0,0.94
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.7,0.2,41.586,41.0,0.586
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.8,0.05,70.664,70.0,0.664
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.8,0.1,62.75,62.0,0.75
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.8,0.2,46.63,46.0,0.63
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.9,0.05,78.484,78.0,0.484
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.9,0.1,70.37,70.0,0.37
PREF_JP_17_CGM,Cargo 2,CERTO_ERRADO,0.9,0.2,52.276,52.0,0.276
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.5,0.05,45.21,43.0,2.21
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.5,0.1,40.7,39.0,1.7
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.5,0.2,30.316,29.0,1.316
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.6,0.05,54.888,53.0,1.888
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.6,0.1,48.604,47.0,1.604
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.6,0.2,36.142,35.0,1.142
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.7,0.05,61.534,60.0,1.534
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.7,0.1,55.278,54.0,1.278
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.7,0.2,40.812,40.0,0.812
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.8,0.05,71.312,70.0,1.312
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.8,0.1,62.992,62.0,0.992
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.8,0.2,46.674,46.0,0.674
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.9,0.05,77.616,77.0,0.616
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.9,0.1,69.624,69.0,0.624
PREF_JP_17_CGM,Cargo 1,CERTO_ERRADO,0.9,0.2,51.354,51.0,0.354
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.05,57.611,55.8000000000009,1.8109999999990978
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.1,55.552,53.80000000000082,1.7519999999991778
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.5,0.2,50.16,48.80000000000061,1.3599999999993888
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.05,65.582,63.80000000000115,1.7819999999988505
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.1,62.459,60.80000000000107,1.6589999999989304
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.6,0.2,55.953,54.800000000000864,1.152999999999134
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.05,71.577,70.0,1.577
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.1,68.386,67.0,1.386
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.7,0.2,61.019,60.0,1.019
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.05,79.364,78.0,1.364
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.1,75.09,74.0,1.09
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.8,0.2,66.684,66.0,0.684
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.05,85.862,85.0,0.862
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.1,81.563,81.0,0.563
MPC_PA_19_PROCURADOR,Cargo 1,MULTIPLA_5,0.9,0.2,72.419,72.0,0.419
MPS_24,Cargo 1,CERTO_ERRADO,0.5,0.05,40.824,43.0,-2.176
MPS_24,Cargo 1,CERTO_ERRADO,0.5,0.1,36.744,39.0,-2.256
MPS_24,Cargo 1,CERTO_ERRADO,0.5,0.2,27.858,29.0,-1.142
MPS_24,Cargo 1,CERTO_ERRADO,0.6,0.05,49.546,52.0,-2.454
MPS_24,Cargo 1,CERTO_ERRADO,0.6,0.1,44.212,46.0,-1.788
MPS_24,Cargo 1,CERTO_ERRADO,0.6,0.2,33.194,34.0,-0.806
MPS_24,Cargo 1,CERTO_ERRADO,0.7,0.05,56.71,59.0,-2.29
MPS_24,Cargo 1,CERTO_ERRADO,0.7,0.1,51.22,53.0,-1.78
MPS_24,Cargo 1,CERTO_ERRADO,0.7,0.2,38.072,39.0,-0.928
MPS_24,Cargo 1,CERTO_ERRADO,0.8,0.05,67.162,69.0,-1.838
MPS_24,Cargo 1,CERTO_ERRADO,0.8,0.1,59.916,61.0,-1.084
MPS_24,Cargo 1,CERTO_ERRADO,0.8,0.2,44.144,45.0,-0.856
MPS_24,Cargo 1,CERTO_ERRADO,0.9,0.05,74.804,76.0,-1.196
MPS_24,Cargo 1,CERTO_ERRADO,0.9,0.1,67.338,68.0,-0.662
MPS_24,Cargo 1,CERTO_ERRADO,0.9,0.2,51.648,52.0,-0.352
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.05,59.901,58.0,1.901
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.1,57.703,56.0,1.703
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.5,0.2,52.366,51.0,1.366
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.05,66.608,64.75,1.858
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.1,63.325,61.75,1.575
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.6,0.2,57.109,55.75,1.359
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.05,72.873,71.25,1.623
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.1,69.626,68.25,1.376
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.7,0.2,62.266,61.25,1.016
TJ_PR_18_JUIZ,Cargo 1,MULTIPLA_4,0.8,0.05,79.262,78.0,1.262
