simulacao_id,letra_chutada,nota_liquida,acertos,erros
1353,C,43,69,26
1354,C,47,71,24
1355,C,53,74,21
1356,E,51,73,22
1357,E,59,77,18
1358,C,43,69,26
1359,E,51,73,22
1360,C,41,68,27
1361,C,39,67,28
1362,C,47,71,24
1363,E,55,75,20
1364,C,43,69,26
1365,C,45,70,25
1366,E,55,75,20
1367,E,51,73,22
1368,C,43,69,26
1369,C,39,67,28
1370,C,43,69,26
1371,C,41,68,27
1372,C,43,69,26
1373,C,45,70,25
1374,E,51,73,22
1375,C,45,70,25
1376,C,49,72,23
1377,C,43,69,26
1378,C,55,75,20
1379,C,49,72,23
1380,C,49,72,23
1381,C,49,72,23
1382,C,43,69,26
1383,E,51,73,22
1384,C,49,72,23
1385,C,43,69,26
1386,C,39,67,28
1387,E,53,74,21
1388,C,47,71,24
1389,E,59,77,18
1390,C,45,70,25
1391,C,43,69,26
1392,E,53,74,21
1393,C,39,67,28
1394,E,59,77,18
1395,E,55,75,20
1396,C,49,72,23
1397,C,45,70,25
1398,C,45,70,25
1399,C,47,71,24
1400,C,45,70,25
1401,C,45,70,25
1402,C,45,70,25
1403,C,49,72,23
1404,C,43,69,26
1405,C,43,69,26
1406,E,59,77,18
1407,C,39,67,28
1408,C,47,71,24
1409,C,39,67,28
1410,C,43,69,26
1411,E,59,77,18
1412,C,47,71,24
1413,E,59,77,18
1414,E,51,73,22
1415,C,51,73,22
1416,C,41,68,27
1417,C,53,74,21
1418,C,45,70,25
1419,E,57,76,19
1420,C,41,68,27
1421,C,45,70,25
1422,E,53,74,21
1423,C,49,72,23
1424,C,39,67,28
1425,E,53,74,21
1426,C,47,71,24
1427,E,57,76,19
1428,C,49,72,23
1429,C,51,73,22
1430,C,43,69,26
1431,C,51,73,22
1432,C,43,69,26
1433,C,41,68,27
1434,E,55,75,20
1435,E,55,75,20
1436,C,41,68,27
1437,C,43,69,26
1438,C,37,66,29
1439,C,45,70,25
1440,C,45,70,25
1441,C,47,71,24
1442,C,37,66,29
1443,E,51,73,22
1444,E,57,76,19
1445,C,43,69,26
1446,C,45,70,25
1447,C,41,68,27
1448,C,53,74,21
1449,E,55,75,20
1450,C,47,71,24
1451,C,43,69,26
1452,C,41,68,27
1453,E,57,76,19
1454,C,41,68,27
1455,C,45,70,25
1456,C,43,69,26
1457,E,63,79,16
1458,C,43,69,26
1459,E,55,75,20
1460,C,43,69,26
1461,C,45,70,25
1462,E,55,75,20
1463,C,37,66,29
1464,C,45,70,25
1465,E,53,74,21
1466,E,55,75,20
1467,C,43,69,26
1468,E,55,75,20
1469,E,49,72,23
1470,C,43,69,26
1471,C,41,68,27
1472,E,53,74,21
1473,C,45,70,25
1474,C,43,69,26
1475,C,55,75,20
1476,C,51,73,22
1477,C,43,69,26
1478,C,43,69,26
1479,C,37,66,29
1480,C,41,68,27
1481,E,53,74,21
1482,C,45,70,25
1483,C,47,71,24
1484,C,45,70,25
1485,E,63,79,16
1486,C,45,70,25
1487,C,37,66,29
1488,C,45,70,25
1489,C,43,69,26
1490,C,45,70,25
1491,C,43,69,26
1492,C,45,70,25
1493,C,41,68,27
1494,C,45,70,25
1495,E,59,77,18
1496,E,57,76,19
1497,C,45,70,25
1498,E,51,73,22
1499,E,51,73,22
1500,C,37,66,29
1501,C,43,69,26
1502,C,41,68,27
1503,C,49,72,23
1504,C,45,70,25
1505,E,57,76,19
1506,E,51,73,22
1507,E,57,76,19
1508,C,43,69,26
1509,C,51,73,22
1510,E,51,73,22
1511,C,49,72,23
1512,C,45,70,25
1513,C,55,75,20
1514,C,41,68,27
1515,C,49,72,23
1516,E,53,74,21
1517,E,57,76,19
1518,E,55,75,20
1519,C,41,68,27
1520,C,39,67,28
1521,C,43,69,26
1522,E,51,73,22
1523,E,51,73,22
1524,E,63,79,16
1525,C,47,71,24
1526,E,61,78,17
1527,E,53,74,21
1528,C,43,69,26
1529,C,33,64,31
1530,C,49,72,23
1531,C,43,69,26
1532,E,63,79,16
1533,C,45,70,25
1534,C,43,69,26
1535,C,47,71,24
1536,C,41,68,27
1537,E,51,73,22
1538,C,41,68,27
1539,E,61,78,17
1540,C,45,70,25
1541,E,55,75,20
1542,C,49,72,23
1543,C,43,69,26
1544,C,47,71,24
1545,E,51,73,22
1546,C,45,70,25
1547,E,59,77,18
1548,C,57,76,19
1549,E,57,76,19
1550,C,51,73,22
1551,C,41,68,27
1552,C,43,69,26
1553,E,57,76,19
1554,E,57,76,19
1555,C,53,74,21
1556,C,45,70,25
1557,C,45,70,25
1558,C,37,66,29
1559,C,45,70,25
1560,C,51,73,22
1561,E,55,75,20
1562,C,47,71,24
1563,C,49,72,23
1564,C,41,68,27
1565,C,57,76,19
1566,C,41,68,27
1567,C,41,68,27
1568,E,53,74,21
1569,C,43,69,26
1570,C,47,71,24
1571,E,51,73,22
1572,E,57,76,19
1573,C,35,65,30
1574,C,43,69,26
1575,E,61,78,17
1576,C,47,71,24
1577,C,45,70,25
1578,C,45,70,25
1579,E,55,75,20
1580,C,41,68,27
1581,C,45,70,25
1582,C,41,68,27
1583,C,41,68,27
1584,C,47,71,24
1585,C,49,72,23
1586,C,47,71,24
1587,C,37,66,29
1588,C,43,69,26
1589,C,51,73,22
1590,C,47,71,24
1591,C,43,69,26
1592,C,47,71,24
1593,C,47,71,24
1594,E,59,77,18
1595,E,55,75,20
1596,C,41,68,27
1597,C,37,66,29
1598,C,51,73,22
1599,E,53,74,21
1600,E,51,73,22
1601,C,43,69,26
1602,E,57,76,19
1603,C,39,67,28
1604,C,41,68,27
1605,C,45,70,25
1606,C,47,71,24
1607,C,43,69,26
1608,C,45,70,25
1609,C,43,69,26
1610,E,57,76,19
1611,C,49,72,23
1612,C,41,68,27
1613,C,41,68,27
1614,C,45,70,25
1615,C,41,68,27
1616,C,45,70,25
1617,C,51,73,22
1618,C,41,68,27
1619,C,47,71,24
1620,E,55,75,20
1621,C,45,70,25
1622,C,45,70,25
1623,C,37,66,29
1624,C,47,71,24
1625,C,41,68,27
1626,C,47,71,24
1627,C,49,72,23
1628,C,49,72,23
1629,C,51,73,22
1630,E,51,73,22
1631,C,47,71,24
1632,E,53,74,21
1633,C,45,70,25
1634,C,47,71,24
1635,E,51,73,22
1636,C,47,71,24
1637,C,47,71,24
1638,C,45,70,25
1639,C,47,71,24
1640,C,37,66,29
1641,E,51,73,22
1642,C,45,70,25
1643,C,39,67,28
1644,E,55,75,20
1645,C,41,68,27
1646,C,39,67,28
1647,C,43,69,26
1648,C,47,71,24
1649,C,49,72,23
1650,C,39,67,28
1651,E,55,75,20
1652,C,47,71,24
1653,E,51,73,22
1654,C,45,70,25
1655,E,51,73,22
1656,E,55,75,20
1657,E,51,73,22
1658,E,59,77,18
1659,C,41,68,27
1660,E,51,73,22
1661,C,41,68,27
1662,C,47,71,24
1663,C,49,72,23
1664,E,51,73,22
1665,C,49,72,23
1666,C,41,68,27
1667,C,41,68,27
1668,C,53,74,21
1669,E,57,76,19
1670,E,57,76,19
1671,C,41,68,27
1672,C,49,72,23
1673,C,47,71,24
1674,C,45,70,25
1675,C,55,75,20
1676,C,37,66,29
1677,C,43,69,26
1678,C,45,70,25
1679,C,41,68,27
1680,C,45,70,25
1681,E,53,74,21
1682,E,55,75,20
1683,E,55,75,20
1684,C,45,70,25
1685,C,47,71,24
1686,C,47,71,24
1687,C,45,70,25
1688,E,55,75,20
1689,C,49,72,23
1690,E,59,77,18
1691,C,43,69,26
1692,C,45,70,25
1693,C,49,72,23
1694,C,43,69,26
1695,C,43,69,26
1696,C,39,67,28
1697,C,47,71,24
1698,E,51,73,22
1699,C,41,68,27
1700,C,47,71,24
1701,E,53,74,21
1702,C,39,67,28
1703,C,43,69,26
1704,C,43,69,26
1705,C,45,70,25
1706,C,43,69,26
1707,C,43,69,26
1708,C,39,67,28
1709,C,53,74,21
1710,C,47,71,24
1711,C,47,71,24
1712,C,49,72,23
1713,C,45,70,25
1714,E,59,77,18
1715,C,41,68,27
1716,C,45,70,25
1717,C,35,65,30
1718,C,41,68,27
1719,C,41,68,27
1720,C,45,70,25
1721,C,51,73,22
1722,C,45,70,25
1723,C,53,74,21
1724,C,53,74,21
1725,C,45,70,25
1726,C,53,74,21
1727,E,55,75,20
1728,C,43,69,26
1729,E,55,75,20
1730,C,43,69,26
1731,E,61,78,17
1732,C,47,71,24
1733,C,51,73,22
1734,C,43,69,26
1735,C,47,71,24
1736,C,43,69,26
1737,C,45,70,25
1738,C,45,70,25
1739,C,45,70,25
1740,C,45,70,25
1741,C,37,66,29
1742,C,47,71,24
1743,C,47,71,24
1744,C,45,70,25
1745,E,59,77,18
1746,E,59,77,18
1747,C,41,68,27
1748,C,47,71,24
1749,C,41,68,27
1750,C,45,70,25
1751,C,45,70,25
1752,C,39,67,28
1753,C,47,71,24
1754,C,49,72,23
1755,C,39,67,28
1756,C,45,70,25
1757,C,41,68,27
1758,C,43,69,26
1759,C,49,72,23
1760,C,41,68,27
1761,C,43,69,26
1762,E,55,75,20
1763,C,41,68,27
1764,C,49,72,23
1765,C,41,68,27
1766,C,45,70,25
1767,C,43,69,26
1768,C,43,69,26
1769,C,39,67,28
1770,E,57,76,19
1771,C,49,72,23
1772,C,47,71,24
1773,C,37,66,29
1774,C,43,69,26
1775,C,49,72,23
1776,C,41,68,27
1777,C,41,68,27
1778,E,55,75,20
1779,C,45,70,25
1780,C,45,70,25
1781,E,59,77,18
1782,E,59,77,18
1783,E,55,75,20
1784,E,57,76,19
1785,C,39,67,28
1786,E,51,73,22
1787,C,37,66,29
1788,C,43,69,26
1789,C,41,68,27
1790,E,55,75,20
1791,C,43,69,26
1792,E,53,74,21
1793,E,51,73,22
1794,C,49,72,23
1795,C,51,73,22
1796,C,43,69,26
1797,C,41,68,27
1798,C,49,72,23
1799,E,59,77,18
1800,E,59,77,18
1801,E,57,76,19
1802,C,35,65,30
1803,C,45,70,25
1804,C,43,69,26
1805,C,37,66,29
1806,C,49,72,23
1807,C,45,70,25
1808,C,49,72,23
1809,C,45,70,25
1810,C,47,71,24
1811,C,41,68,27
1812,C,51,73,22
1813,C,49,72,23
1814,C,49,72,23
1815,C,51,73,22
1816,C,53,74,21
1817,C,45,70,25
1818,C,47,71,24
1819,C,51,73,22
1820,C,41,68,27
1821,C,49,72,23
1822,E,51,73,22
1823,C,47,71,24
1824,C,51,73,22
1825,C,47,71,24
1826,C,49,72,23
1827,C,45,70,25
1828,C,47,71,24
1829,E,59,77,18
1830,C,49,72,23
1831,C,43,69,26
1832,C,51,73,22
1833,C,43,69,26
1834,C,47,71,24
1835,C,45,70,25
1836,C,41,68,27
1837,E,59,77,18
1838,C,45,70,25
1839,C,45,70,25
1840,E,59,77,18
1841,C,53,74,21
1842,C,43,69,26
1843,C,47,71,24
1844,C,41,68,27
1845,C,47,71,24
1846,C,53,74,21
1847,C,43,69,26
1848,C,51,73,22
1849,C,45,70,25
1850,C,45,70,25
1851,C,45,70,25
1852,C,45,70,25
1853,C,47,71,24
1854,C,43,69,26
1855,C,41,68,27
1856,E,49,72,23
1857,C,49,72,23
1858,E,61,78,17
1859,C,37,66,29
1860,C,49,72,23
1861,E,51,73,22
1862,C,49,72,23
1863,C,51,73,22
1864,C,43,69,26
1865,E,57,76,19
1866,C,49,72,23
1867,E,55,75,20
1868,E,57,76,19
1869,C,43,69,26
1870,C,47,71,24
1871,C,49,72,23
1872,C,43,69,26
1873,C,43,69,26
1874,C,45,70,25
1875,C,35,65,30
1876,C,49,72,23
1877,C,41,68,27
1878,C,41,68,27
1879,E,55,75,20
1880,C,35,65,30
1881,E,55,75,20
1882,C,51,73,22
1883,C,37,66,29
1884,C,47,71,24
1885,E,51,73,22
1886,C,49,72,23
1887,E,51,73,22
1888,C,43,69,26
1889,E,55,75,20
1890,C,49,72,23
1891,C,47,71,24
1892,C,43,69,26
1893,E,55,75,20
1894,C,37,66,29
1895,C,41,68,27
1896,E,57,76,19
1897,E,59,77,18
1898,C,41,68,27
1899,C,45,70,25
1900,C,39,67,28
1901,C,49,72,23
1902,C,39,67,28
1903,C,39,67,28
1904,C,49,72,23
1905,C,45,70,25
1906,C,47,71,24
1907,C,55,75,20
1908,C,45,70,25
1909,C,45,70,25
1910,E,51,73,22
1911,C,47,71,24
1912,E,53,74,21
1913,C,43,69,26
1914,C,59,77,18
1915,E,55,75,20
1916,E,55,75,20
1917,C,49,72,23
1918,E,51,73,22
1919,E,57,76,19
1920,C,51,73,22
1921,C,43,69,26
1922,E,59,77,18
1923,C,43,69,26
1924,E,55,75,20
1925,E,61,78,17
1926,C,39,67,28
1927,C,47,71,24
1928,C,41,68,27
1929,C,51,73,22
1930,C,51,73,22
1931,C,45,70,25
1932,E,57,76,19
1933,C,51,73,22
1934,C,39,67,28
1935,C,43,69,26
1936,C,45,70,25
1937,C,37,66,29
1938,C,45,70,25
1939,C,45,70,25
1940,C,47,71,24
1941,C,45,70,25
1942,C,39,67,28
1943,C,51,73,22
1944,C,43,69,26
1945,C,51,73,22
1946,C,55,75,20
1947,C,51,73,22
1948,E,53,74,21
1949,C,41,68,27
1950,C,43,69,26
1951,C,47,71,24
1952,C,47,71,24
1953,E,53,74,21
1954,C,45,70,25
1955,C,49,72,23
1956,E,55,75,20
1957,C,51,73,22
1958,C,39,67,28
1959,C,49,72,23
1960,C,43,69,26
1961,C,45,70,25
1962,E,51,73,22
1963,C,39,67,28
1964,C,51,73,22
1965,C,51,73,22
1966,C,43,69,26
1967,E,57,76,19
1968,E,55,75,20
1969,C,39,67,28
1970,E,59,77,18
1971,C,45,70,25
1972,E,59,77,18
1973,C,43,69,26
1974,C,43,69,26
1975,C,45,70,25
1976,E,59,77,18
1977,C,45,70,25
1978,C,51,73,22
1979,C,45,70,25
1980,C,45,70,25
1981,C,47,71,24
1982,C,39,67,28
1983,C,47,71,24
1984,E,53,74,21
1985,C,39,67,28
1986,C,45,70,25
1987,C,37,66,29
1988,C,41,68,27
1989,C,43,69,26
1990,E,51,73,22
1991,C,45,70,25
1992,E,53,74,21
1993,C,47,71,24
1994,E,53,74,21
1995,C,47,71,24
1996,C,41,68,27
1997,C,41,68,27
1998,E,55,75,20
1999,C,51,73,22
2000,C,45,70,25
2001,C,39,67,28
2002,C,51,73,22
2003,E,51,73,22
2004,C,49,72,23
2005,C,43,69,26
2006,E,59,77,18
2007,C,49,72,23
2008,C,43,69,26
2009,C,45,70,25
2010,C,41,68,27
2011,C,39,67,28
2012,C,43,69,26
2013,C,43,69,26
2014,C,47,71,24
2015,C,39,67,28
2016,E,57,76,19
2017,E,61,78,17
2018,C,49,72,23
2019,C,43,69,26
2020,C,49,72,23
2021,C,47,71,24
2022,C,51,73,22
2023,C,45,70,25
2024,C,47,71,24
2025,E,49,72,23
2026,C,41,68,27
2027,C,45,70,25
2028,C,41,68,27
2029,C,37,66,29
2030,E,57,76,19
2031,C,49,72,23
2032,C,41,68,27
2033,C,49,72,23
2034,C,37,66,29
2035,C,41,68,27
2036,E,59,77,18
2037,C,41,68,27
2038,E,65,80,15
2039,C,41,68,27
2040,C,41,68,27
2041,C,47,71,24
2042,C,41,68,27
2043,C,49,72,23
2044,C,39,67,28
2045,C,55,75,20
2046,E,55,75,20
2047,C,45,70,25
2048,E,53,74,21
2049,C,43,69,26
2050,C,45,70,25
2051,E,59,77,18
2052,C,45,70,25
2053,C,49,72,23
2054,C,45,70,25
2055,E,49,72,23
2056,C,45,70,25
2057,E,59,77,18
2058,E,55,75,20
2059,C,41,68,27
2060,E,53,74,21
2061,C,47,71,24
2062,C,41,68,27
2063,C,49,72,23
2064,C,49,72,23
2065,C,43,69,26
2066,C,41,68,27
2067,C,41,68,27
2068,C,43,69,26
2069,C,43,69,26
2070,C,51,73,22
2071,E,51,73,22
2072,C,51,73,22
2073,C,41,68,27
2074,C,41,68,27
2075,C,51,73,22
2076,C,43,69,26
2077,C,45,70,25
2078,C,41,68,27
2079,C,49,72,23
2080,C,41,68,27
2081,C,45,70,25
2082,C,51,73,22
2083,C,49,72,23
2084,C,49,72,23
2085,C,39,67,28
2086,C,43,69,26
2087,C,39,67,28
2088,E,57,76,19
2089,C,41,68,27
2090,E,53,74,21
2091,C,45,70,25
2092,C,47,71,24
2093,C,39,67,28
2094,C,45,70,25
2095,C,45,70,25
2096,E,57,76,19
2097,C,45,70,25
2098,C,43,69,26
2099,C,43,69,26
2100,C,39,67,28
2101,C,43,69,26
2102,E,53,74,21
2103,C,47,71,24
2104,C,47,71,24
2105,C,41,68,27
2106,C,45,70,25
2107,C,45,70,25
2108,C,49,72,23
2109,C,49,72,23
2110,C,45,70,25
2111,C,49,72,23
2112,C,49,72,23
2113,E,59,77,18
2114,E,53,74,21
2115,E,53,74,21
2116,C,45,70,25
2117,C,43,69,26
2118,E,59,77,18
2119,C,43,69,26
2120,C,47,71,24
2121,C,55,75,20
2122,C,45,70,25
2123,C,43,69,26
2124,C,55,75,20
2125,C,47,71,24
2126,C,49,72,23
2127,C,55,75,20
2128,E,55,75,20
2129,C,47,71,24
2130,C,47,71,24
2131,C,45,70,25
2132,E,53,74,21
2133,C,49,72,23
2134,C,49,72,23
2135,C,43,69,26
2136,C,43,69,26
2137,C,47,71,24
2138,C,39,67,28
2139,C,41,68,27
2140,C,41,68,27
2141,C,47,71,24
2142,C,49,72,23
2143,E,57,76,19
2144,C,55,75,20
2145,E,51,73,22
2146,C,43,69,26
2147,C,39,67,28
2148,C,43,69,26
2149,C,53,74,21
2150,C,51,73,22
2151,E,51,73,22
2152,C,43,69,26
2153,C,45,70,25
2154,E,55,75,20
2155,C,45,70,25
2156,C,45,70,25
2157,C,49,72,23
2158,C,47,71,24
2159,C,47,71,24
2160,C,55,75,20
2161,E,49,72,23
2162,C,47,71,24
2163,C,47,71,24
2164,C,47,71,24
2165,C,47,71,24
2166,C,47,71,24
2167,C,41,68,27
2168,E,61,78,17
2169,C,45,70,25
2170,C,49,72,23
2171,C,49,72,23
2172,C,47,71,24
2173,C,45,70,25
2174,C,39,67,28
2175,E,59,77,18
2176,E,55,75,20
2177,C,37,66,29
2178,C,41,68,27
2179,C,43,69,26
2180,C,41,68,27
2181,C,47,71,24
2182,C,43,69,26
2183,E,55,75,20
2184,E,59,77,18
2185,C,41,68,27
2186,C,43,69,26
2187,C,45,70,25
2188,C,37,66,29
2189,C,37,66,29
2190,E,51,73,22
2191,E,53,74,21
2192,C,51,73,22
2193,E,51,73,22
2194,C,51,73,22
2195,C,37,66,29
2196,C,45,70,25
2197,E,55,75,20
2198,C,45,70,25
2199,C,49,72,23
2200,C,39,67,28
2201,E,51,73,22
2202,C,45,70,25
2203,E,49,72,23
2204,E,49,72,23
2205,C,41,68,27
2206,E,57,76,19
2207,E,55,75,20
2208,C,45,70,25
2209,C,45,70,25
2210,C,39,67,28
2211,C,51,73,22
2212,C,41,68,27
2213,C,49,72,23
2214,C,45,70,25
2215,C,39,67,28
2216,C,45,70,25
2217,C,45,70,25
2218,C,51,73,22
2219,C,51,73,22
2220,C,41,68,27
2221,C,43,69,26
2222,E,51,73,22
2223,E,51,73,22
2224,C,37,66,29
2225,C,49,72,23
2226,C,43,69,26
2227,E,51,73,22
2228,C,45,70,25
2229,C,37,66,29
2230,C,45,70,25
2231,C,45,70,25
2232,E,55,75,20
2233,C,41,68,27
2234,C,45,70,25
2235,C,53,74,21
2236,C,41,68,27
2237,C,49,72,23
2238,C,41,68,27
2239,C,51,73,22
2240,C,39,67,28
2241,C,45,70,25
2242,C,43,69,26
2243,C,47,71,24
2244,C,41,68,27
2245,C,43,69,26
2246,C,41,68,27
2247,C,49,72,23
2248,C,41,68,27
2249,C,49,72,23
2250,C,37,66,29
2251,C,43,69,26
2252,C,37,66,29
2253,C,47,71,24
2254,C,47,71,24
2255,C,43,69,26
2256,C,51,73,22
2257,C,43,69,26
2258,E,55,75,20
2259,E,51,73,22
2260,C,47,71,24
2261,C,45,70,25
2262,E,55,75,20
2263,C,43,69,26
2264,C,37,66,29
2265,C,41,68,27
2266,E,51,73,22
2267,C,41,68,27
2268,E,59,77,18
2269,C,41,68,27
2270,C,45,70,25
2271,C,47,71,24
2272,C,45,70,25
2273,C,53,74,21
2274,C,43,69,26
2275,C,53,74,21
2276,C,55,75,20
2277,C,45,70,25
2278,C,53,74,21
2279,C,47,71,24
2280,C,45,70,25
2281,E,51,73,22
2282,C,45,70,25
2283,C,41,68,27
2284,E,53,74,21
2285,E,59,77,18
2286,C,47,71,24
2287,C,39,67,28
2288,C,41,68,27
2289,C,45,70,25
2290,E,55,75,20
2291,E,59,77,18
2292,C,39,67,28
2293,C,43,69,26
2294,E,55,75,20
2295,C,47,71,24
2296,C,39,67,28
2297,C,41,68,27
2298,E,47,71,24
2299,E,47,71,24
2300,C,49,72,23
2301,E,49,72,23
2302,C,37,66,29
2303,C,49,72,23
2304,C,35,65,30
2305,C,47,71,24
2306,C,45,70,25
2307,C,41,68,27
2308,C,37,66,29
2309,C,51,73,22
2310,C,49,72,23
2311,C,43,69,26
2312,E,55,75,20
2313,C,43,69,26
2314,C,41,68,27
2315,C,47,71,24
2316,C,43,69,26
2317,C,39,67,28
2318,E,51,73,22
2319,C,45,70,25
2320,C,41,68,27
2321,C,47,71,24
2322,C,43,69,26
2323,C,47,71,24
2324,E,51,73,22
2325,E,59,77,18
2326,C,37,66,29
2327,C,43,69,26
2328,E,57,76,19
2329,C,47,71,24
2330,C,39,67,28
2331,E,55,75,20
2332,C,43,69,26
2333,E,51,73,22
2334,C,45,70,25
2335,C,47,71,24
2336,E,61,78,17
2337,C,45,70,25
2338,C,57,76,19
2339,C,37,66,29
2340,C,53,74,21
2341,E,59,77,18
2342,C,43,69,26
2343,C,41,68,27
2344,C,43,69,26
2345,C,51,73,22
2346,C,43,69,26
2347,C,43,69,26
2348,C,41,68,27
2349,C,45,70,25
2350,C,55,75,20
2351,C,47,71,24
2352,C,45,70,25
2353,E,59,77,18
2354,E,53,74,21
2355,C,37,66,29
2356,C,49,72,23
2357,C,51,73,22
2358,C,43,69,26
2359,E,53,74,21
2360,C,37,66,29
2361,C,37,66,29
2362,C,41,68,27
2363,C,47,71,24
2364,C,39,67,28
2365,C,45,70,25
2366,C,43,69,26
2367,C,45,70,25
2368,C,53,74,21
2369,E,53,74,21
2370,E,59,77,18
2371,C,47,71,24
2372,C,47,71,24
2373,C,47,71,24
2374,E,57,76,19
2375,E,53,74,21
2376,C,47,71,24
2377,C,43,69,26
2378,E,57,76,19
2379,C,41,68,27
2380,E,57,76,19
2381,E,59,77,18
2382,C,41,68,27
2383,C,43,69,26
2384,C,43,69,26
2385,C,45,70,25
2386,C,53,74,21
2387,C,39,67,28
2388,C,41,68,27
2389,E,51,73,22
2390,C,41,68,27
2391,C,41,68,27
2392,C,49,72,23
2393,C,53,74,21
2394,E,55,75,20
2395,E,55,75,20
2396,E,55,75,20
2397,C,41,68,27
2398,C,37,66,29
2399,C,45,70,25
2400,C,41,68,27
2401,C,49,72,23
2402,C,39,67,28
2403,C,47,71,24
2404,C,47,71,24
2405,C,47,71,24
2406,C,39,67,28
2407,C,55,75,20
2408,C,45,70,25
2409,C,41,68,27
2410,C,47,71,24
2411,C,49,72,23
2412,E,59,77,18
2413,C,53,74,21
2414,C,41,68,27
2415,C,43,69,26
2416,C,47,71,24
2417,C,45,70,25
2418,C,53,74,21
2419,C,45,70,25
2420,E,53,74,21
2421,C,53,74,21
2422,C,41,68,27
2423,C,41,68,27
2424,C,43,69,26
2425,C,47,71,24
2426,C,49,72,23
2427,C,37,66,29
2428,C,45,70,25
2429,C,53,74,21
2430,C,49,72,23
2431,E,51,73,22
2432,C,41,68,27
2433,C,41,68,27
2434,C,49,72,23
2435,C,41,68,27
2436,C,47,71,24
2437,C,41,68,27
2438,C,47,71,24
2439,C,55,75,20
2440,C,47,71,24
2441,C,41,68,27
2442,C,47,71,24
2443,E,57,76,19
2444,E,51,73,22
2445,C,37,66,29
2446,E,57,76,19
2447,C,47,71,24
2448,C,45,70,25
2449,E,53,74,21
2450,E,51,73,22
2451,E,53,74,21
2452,C,47,71,24
2453,E,59,77,18
2454,C,41,68,27
2455,C,43,69,26
2456,C,45,70,25
2457,C,39,67,28
2458,C,49,72,23
2459,C,41,68,27
2460,C,41,68,27
2461,E,51,73,22
2462,C,49,72,23
2463,E,53,74,21
2464,C,45,70,25
2465,C,45,70,25
2466,C,37,66,29
2467,C,47,71,24
2468,C,41,68,27
2469,C,45,70,25
2470,C,41,68,27
2471,C,47,71,24
2472,C,53,74,21
2473,C,49,72,23
2474,C,37,66,29
2475,C,39,67,28
2476,E,55,75,20
2477,E,57,76,19
2478,C,41,68,27
2479,C,51,73,22
2480,C,51,73,22
2481,C,41,68,27
2482,C,43,69,26
2483,C,39,67,28
2484,C,39,67,28
2485,C,37,66,29
2486,C,41,68,27
2487,C,41,68,27
2488,C,49,72,23
2489,C,49,72,23
2490,C,45,70,25
2491,C,49,72,23
2492,E,55,75,20
2493,C,39,67,28
2494,C,39,67,28
2495,C,47,71,24
2496,C,41,68,27
2497,C,49,72,23
2498,C,41,68,27
2499,C,43,69,26
2500,C,55,75,20
2501,E,59,77,18
2502,C,45,70,25
2503,C,39,67,28
2504,C,49,72,23
2505,E,55,75,20
2506,C,49,72,23
2507,E,61,78,17
2508,C,45,70,25
2509,E,55,75,20
2510,E,51,73,22
2511,E,51,73,22
2512,C,55,75,20
2513,C,47,71,24
2514,C,41,68,27
2515,C,41,68,27
2516,C,37,66,29
2517,C,51,73,22
2518,E,53,74,21
2519,C,49,72,23
2520,C,43,69,26
2521,C,43,69,26
2522,E,55,75,20
2523,C,49,72,23
2524,C,47,71,24
2525,E,51,73,22
2526,C,41,68,27
2527,E,57,76,19
2528,C,39,67,28
2529,C,49,72,23
2530,C,53,74,21
2531,C,43,69,26
2532,E,55,75,20
2533,C,49,72,23
2534,E,61,78,17
2535,E,63,79,16
2536,C,43,69,26
2537,C,49,72,23
2538,C,43,69,26
2539,C,43,69,26
2540,C,47,71,24
2541,C,45,70,25
2542,C,45,70,25
2543,E,53,74,21
2544,E,51,73,22
2545,C,49,72,23
2546,E,55,75,20
2547,C,47,71,24
2548,C,37,66,29
2549,C,47,71,24
2550,E,51,73,22
2551,C,45,70,25
2552,C,39,67,28
2553,C,35,65,30
2554,C,37,66,29
2555,C,47,71,24
2556,E,59,77,18
2557,E,55,75,20
2558,C,47,71,24
2559,E,51,73,22
2560,C,43,69,26
2561,C,43,69,26
2562,C,53,74,21
2563,E,51,73,22
2564,E,61,78,17
2565,C,47,71,24
2566,C,51,73,22
2567,C,39,67,28
2568,C,57,76,19
2569,C,51,73,22
2570,E,55,75,20
2571,C,53,74,21
2572,C,49,72,23
2573,C,45,70,25
2574,C,45,70,25
2575,E,59,77,18
2576,C,47,71,24
2577,C,49,72,23
2578,C,39,67,28
2579,E,51,73,22
2580,C,45,70,25
2581,C,45,70,25
2582,C,47,71,24
2583,C,47,71,24
2584,C,49,72,23
2585,E,51,73,22
2586,E,55,75,20
2587,C,49,72,23
2588,E,57,76,19
2589,C,47,71,24
2590,C,45,70,25
2591,C,43,69,26
2592,E,57,76,19
2593,C,43,69,26
2594,E,53,74,21
2595,C,43,69,26
2596,C,45,70,25
2597,C,45,70,25
2598,C,43,69,26
2599,C,43,69,26
2600,C,43,69,26
2601,C,43,69,26
2602,C,43,69,26
2603,C,47,71,24
2604,C,45,70,25
2605,C,43,69,26
2606,C,51,73,22
2607,C,35,65,30
2608,C,41,68,27
2609,C,41,68,27
2610,C,41,68,27
2611,E,55,75,20
2612,C,45,70,25
2613,E,51,73,22
2614,C,43,69,26
2615,C,49,72,23
2616,E,51,73,22
2617,E,51,73,22
2618,C,45,70,25
2619,C,45,70,25
2620,C,53,74,21
2621,C,49,72,23
2622,E,51,73,22
