Grupo,Conhecimento_Pct,Erro_Pct,Nota_Media_Final,Ganho_Medio
MULTIPLA_5,0.5,0.2,10.613,2.613
MULTIPLA_5,0.5,0.2,10.119,2.119
MULTIPLA_5,0.5,0.2,9.369,1.369
MULTIPLA_5,0.5,0.2,10.376,2.376
MULTIPLA_5,0.5,0.2,10.332,2.332
MULTIPLA_5,0.5,0.2,10.701,2.701
MULTIPLA_5,0.5,0.2,9.846,1.846
MULTIPLA_5,0.5,0.2,10.089,2.089
MULTIPLA_5,0.5,0.2,10.47,2.47
MULTIPLA_5,0.5,0.2,10.342,2.342
MULTIPLA_5,0.5,0.2,10.333,2.333
MULTIPLA_5,0.5,0.2,9.865,1.865
MULTIPLA_5,0.5,0.2,9.908,1.908
MULTIPLA_5,0.5,0.2,43.465,7.465
MULTIPLA_5,0.5,0.2,10.257,2.257
MULTIPLA_5,0.5,0.2,9.006,2.006
MULTIPLA_5,0.5,0.2,10.526,2.526
MULTIPLA_5,0.5,0.2,9.858,1.858
MULTIPLA_5,0.5,0.2,10.267,2.267
MULTIPLA_5,0.5,0.2,10.215,2.215
MULTIPLA_5,0.5,0.2,9.492,1.492
MULTIPLA_5,0.5,0.2,10.239,2.239
MULTIPLA_5,0.5,0.2,9.821,1.821
MULTIPLA_5,0.5,0.2,10.386,2.386
MULTIPLA_5,0.5,0.2,9.786,1.786
MULTIPLA_5,0.5,0.2,10.507,2.507
MULTIPLA_5,0.5,0.2,10.181,2.181
MULTIPLA_5,0.5,0.2,9.995,1.995
MULTIPLA_5,0.5,0.2,10.644,2.644
MULTIPLA_5,0.5,0.2,10.571,2.571
MULTIPLA_5,0.5,0.2,10.241,2.241
MULTIPLA_5,0.5,0.2,10.527,2.527
MULTIPLA_5,0.5,0.2,10.528,2.528
MULTIPLA_5,0.5,0.2,10.563,2.563
MULTIPLA_5,0.5,0.2,10.365,2.365
MULTIPLA_5,0.5,0.2,10.212,2.212
CERTO_ERRADO,0.5,0.2,34.1,1.1
CERTO_ERRADO,0.5,0.2,38.0,2.0
CERTO_ERRADO,0.5,0.2,17.982,0.982
CERTO_ERRADO,0.5,0.2,19.328,1.328
CERTO_ERRADO,0.5,0.2,19.398,1.398
CERTO_ERRADO,0.5,0.2,20.566,1.566
CERTO_ERRADO,0.5,0.2,19.932,0.932
CERTO_ERRADO,0.5,0.2,19.182,1.182
CERTO_ERRADO,0.5,0.2,16.428,-0.572
CERTO_ERRADO,0.5,0.2,19.76,0.76
CERTO_ERRADO,0.5,0.2,20.752,1.752
CERTO_ERRADO,0.5,0.2,20.302,1.302
CERTO_ERRADO,0.5,0.2,19.46,1.46
CERTO_ERRADO,0.5,0.2,19.542,1.542
CERTO_ERRADO,0.5,0.2,17.414,1.414
CERTO_ERRADO,0.5,0.2,19.292,1.292
CERTO_ERRADO,0.5,0.2,17.968,-0.032
CERTO_ERRADO,0.5,0.2,20.558,1.558
CERTO_ERRADO,0.5,0.2,17.036,-0.964
CERTO_ERRADO,0.5,0.2,16.876,-0.124
CERTO_ERRADO,0.5,0.2,19.246,1.246
CERTO_ERRADO,0.5,0.2,16.18,1.18
CERTO_ERRADO,0.5,0.2,14.694,-0.306
CERTO_ERRADO,0.5,0.2,8.028,-7.972
CERTO_ERRADO,0.5,0.2,19.184,0.184
CERTO_ERRADO,0.5,0.2,31.756,1.756
CERTO_ERRADO,0.5,0.2,28.482,-1.518
CERTO_ERRADO,0.5,0.2,30.546,1.546
CERTO_ERRADO,0.5,0.2,31.732,1.732
CERTO_ERRADO,0.5,0.2,29.424,1.424
CERTO_ERRADO,0.5,0.2,30.618,1.618
CERTO_ERRADO,0.5,0.2,29.228,0.228
CERTO_ERRADO,0.5,0.2,30.734,1.734
CERTO_ERRADO,0.5,0.2,30.704,1.704
CERTO_ERRADO,0.5,0.2,20.56,1.56
CERTO_ERRADO,0.5,0.2,18.598,0.598
CERTO_ERRADO,0.5,0.2,19.476,1.476
CERTO_ERRADO,0.5,0.2,18.784,0.784
CERTO_ERRADO,0.5,0.2,20.34,1.34
CERTO_ERRADO,0.5,0.2,17.146,-1.854
CERTO_ERRADO,0.5,0.2,19.43,1.43
CERTO_ERRADO,0.5,0.2,20.45,1.45
CERTO_ERRADO,0.5,0.2,20.63,1.63
CERTO_ERRADO,0.5,0.2,19.286,1.286
CERTO_ERRADO,0.5,0.2,19.546,1.546
CERTO_ERRADO,0.5,0.2,19.048,1.048
CERTO_ERRADO,0.5,0.2,15.882,-0.118
CERTO_ERRADO,0.5,0.2,17.402,1.402
CERTO_ERRADO,0.5,0.2,19.264,1.264
CERTO_ERRADO,0.5,0.2,19.024,1.024
CERTO_ERRADO,0.5,0.2,18.016,1.016
MULTIPLA_5,0.5,0.2,29.685,5.685
CERTO_ERRADO,0.5,0.2,29.486,1.486
CERTO_ERRADO,0.5,0.2,32.674,1.674
CERTO_ERRADO,0.5,0.2,32.088,1.088
CERTO_ERRADO,0.5,0.2,33.096,2.096
CERTO_ERRADO,0.5,0.2,31.67,1.67
CERTO_ERRADO,0.5,0.2,25.26,-2.74
CERTO_ERRADO,0.5,0.2,31.51,1.51
CERTO_ERRADO,0.5,0.2,31.254,1.254
CERTO_ERRADO,0.5,0.2,32.892,1.892
CERTO_ERRADO,0.5,0.2,37.144,1.144
CERTO_ERRADO,0.5,0.2,29.738,-0.262
CERTO_ERRADO,0.5,0.2,31.568,0.568
CERTO_ERRADO,0.5,0.2,30.5,-0.5
CERTO_ERRADO,0.5,0.2,31.17,1.17
CERTO_ERRADO,0.5,0.2,26.508,1.508
CERTO_ERRADO,0.5,0.2,26.578,1.578
CERTO_ERRADO,0.5,0.2,25.462,1.462
CERTO_ERRADO,0.5,0.2,26.904,1.904
CERTO_ERRADO,0.5,0.2,26.908,1.908
CERTO_ERRADO,0.5,0.2,26.862,1.862
CERTO_ERRADO,0.5,0.2,25.598,1.598
CERTO_ERRADO,0.5,0.2,26.734,1.734
CERTO_ERRADO,0.5,0.2,26.856,1.856
CERTO_ERRADO,0.5,0.2,22.86,-1.14
MULTIPLA_5,0.5,0.2,45.317,7.317
CERTO_ERRADO,0.5,0.2,49.326,2.326
CERTO_ERRADO,0.5,0.2,31.652,1.652
CERTO_ERRADO,0.5,0.2,32.512,1.512
CERTO_ERRADO,0.5,0.2,32.73,1.73
CERTO_ERRADO,0.5,0.2,30.732,1.732
CERTO_ERRADO,0.5,0.2,29.894,1.894
CERTO_ERRADO,0.5,0.2,62.804,1.804
CERTO_ERRADO,0.5,0.2,58.322,0.322
MULTIPLA_5,0.5,0.2,28.133,5.133
MULTIPLA_5,0.5,0.2,20.662,4.662
MULTIPLA_5,0.5,0.2,19.535,3.535
MULTIPLA_5,0.5,0.2,19.761,3.761
MULTIPLA_5,0.5,0.2,20.5,4.5
MULTIPLA_5,0.5,0.2,19.855,3.855
MULTIPLA_5,0.5,0.2,20.159,4.159
MULTIPLA_5,0.5,0.2,19.324,3.324
MULTIPLA_5,0.5,0.2,19.254,3.254
MULTIPLA_5,0.5,0.2,20.454,4.454
MULTIPLA_5,0.5,0.2,17.205,3.205
MULTIPLA_5,0.5,0.2,18.871,2.871
MULTIPLA_5,0.5,0.2,19.763,3.763
CERTO_ERRADO,0.5,0.2,29.328,1.328
MULTIPLA_5,0.5,0.2,49.313,10.313
CERTO_ERRADO,0.5,0.2,31.814,1.814
CERTO_ERRADO,0.5,0.2,20.482,1.482
MULTIPLA_5,0.5,0.2,47.386,10.386
CERTO_ERRADO,0.5,0.2,28.298,0.298
MULTIPLA_5,0.5,0.2,48.678,10.678
CERTO_ERRADO,0.5,0.2,60.904,1.904
MULTIPLA_5,0.5,0.2,48.137,10.137
MULTIPLA_5,0.5,0.2,47.592,10.592
CERTO_ERRADO,0.5,0.2,42.17,2.17
CERTO_ERRADO,0.5,0.2,31.55,1.55
CERTO_ERRADO,0.5,0.2,31.302,1.302
CERTO_ERRADO,0.5,0.2,32.66,1.66
CERTO_ERRADO,0.5,0.2,19.222,1.222
CERTO_ERRADO,0.5,0.2,20.524,1.524
CERTO_ERRADO,0.5,0.2,19.368,1.368
CERTO_ERRADO,0.5,0.2,11.188,-7.812
CERTO_ERRADO,0.5,0.2,18.908,0.908
CERTO_ERRADO,0.5,0.2,18.544,1.544
CERTO_ERRADO,0.5,0.2,19.506,1.506
CERTO_ERRADO,0.5,0.2,20.49,1.49
CERTO_ERRADO,0.5,0.2,19.222,1.222
CERTO_ERRADO,0.5,0.2,20.464,1.464
CERTO_ERRADO,0.5,0.2,17.674,-0.326
CERTO_ERRADO,0.5,0.2,20.442,1.442
CERTO_ERRADO,0.5,0.2,19.788,0.788
CERTO_ERRADO,0.5,0.2,18.936,0.936
CERTO_ERRADO,0.5,0.2,18.886,0.886
CERTO_ERRADO,0.5,0.2,20.46,1.46
CERTO_ERRADO,0.5,0.2,19.184,1.184
CERTO_ERRADO,0.5,0.2,19.54,1.54
CERTO_ERRADO,0.5,0.2,18.864,0.864
CERTO_ERRADO,0.5,0.2,18.724,0.724
CERTO_ERRADO,0.5,0.2,20.832,1.832
CERTO_ERRADO,0.5,0.2,19.37,1.37
CERTO_ERRADO,0.5,0.2,19.006,1.006
CERTO_ERRADO,0.5,0.2,18.476,0.476
CERTO_ERRADO,0.5,0.2,32.772,-3.228
MULTIPLA_5,0.5,0.2,30.774,6.774
CERTO_ERRADO,0.5,0.2,31.94,1.94
CERTO_ERRADO,0.5,0.2,31.964,0.964
CERTO_ERRADO,0.5,0.2,31.454,1.454
CERTO_ERRADO,0.5,0.2,25.494,1.494
CERTO_ERRADO,0.5,0.2,26.468,1.468
CERTO_ERRADO,0.5,0.2,26.65,1.65
CERTO_ERRADO,0.5,0.2,26.634,1.634
CERTO_ERRADO,0.5,0.2,26.65,1.65
CERTO_ERRADO,0.5,0.2,25.676,1.676
CERTO_ERRADO,0.5,0.2,24.914,-0.086
CERTO_ERRADO,0.5,0.2,26.688,1.688
CERTO_ERRADO,0.5,0.2,26.622,1.622
CERTO_ERRADO,0.5,0.2,24.674,-0.326
CERTO_ERRADO,0.5,0.2,24.926,-0.074
CERTO_ERRADO,0.5,0.2,26.36,1.36
CERTO_ERRADO,0.5,0.2,26.828,1.828
CERTO_ERRADO,0.5,0.2,26.818,1.818
CERTO_ERRADO,0.5,0.2,25.76,0.76
CERTO_ERRADO,0.5,0.2,24.602,0.602
CERTO_ERRADO,0.5,0.2,22.558,-2.442
CERTO_ERRADO,0.5,0.2,25.642,0.642
CERTO_ERRADO,0.5,0.2,26.024,1.024
CERTO_ERRADO,0.5,0.2,24.694,-0.306
CERTO_ERRADO,0.5,0.2,26.704,1.704
CERTO_ERRADO,0.5,0.2,26.684,1.684
CERTO_ERRADO,0.5,0.2,26.502,1.502
CERTO_ERRADO,0.5,0.2,25.686,0.686
CERTO_ERRADO,0.5,0.2,26.39,1.39
CERTO_ERRADO,0.5,0.2,26.304,1.304
CERTO_ERRADO,0.5,0.2,25.632,0.632
CERTO_ERRADO,0.5,0.2,25.582,0.582
CERTO_ERRADO,0.5,0.2,24.624,-0.376
CERTO_ERRADO,0.5,0.2,26.884,1.884
CERTO_ERRADO,0.5,0.2,26.47,1.47
CERTO_ERRADO,0.5,0.2,26.132,1.132
CERTO_ERRADO,0.5,0.2,26.786,1.786
CERTO_ERRADO,0.5,0.2,26.006,1.006
CERTO_ERRADO,0.5,0.2,24.574,-0.426
MULTIPLA_5,0.5,0.2,28.843,5.843
MULTIPLA_5,0.5,0.2,29.965,5.965
MULTIPLA_5,0.5,0.2,29.113,5.113
MULTIPLA_5,0.5,0.2,28.317,5.317
MULTIPLA_5,0.5,0.2,28.498,4.498
MULTIPLA_5,0.5,0.2,30.426,6.426
CERTO_ERRADO,0.5,0.2,32.084,1.084
CERTO_ERRADO,0.5,0.2,18.806,0.806
CERTO_ERRADO,0.5,0.2,19.386,1.386
CERTO_ERRADO,0.5,0.2,18.766,0.766
CERTO_ERRADO,0.5,0.2,19.42,1.42
CERTO_ERRADO,0.5,0.2,18.954,0.954
CERTO_ERRADO,0.5,0.2,19.398,1.398
CERTO_ERRADO,0.5,0.2,19.5,1.5
MULTIPLA_5,0.5,0.2,20.83,4.83
MULTIPLA_5,0.5,0.2,46.707,8.707
MULTIPLA_5,0.5,0.2,47.102,9.102
CERTO_ERRADO,0.5,0.2,32.902,1.902
CERTO_ERRADO,0.5,0.2,32.268,1.268
CERTO_ERRADO,0.5,0.2,33.028,2.028
CERTO_ERRADO,0.5,0.2,32.91,1.91
CERTO_ERRADO,0.5,0.2,32.94,1.94
CERTO_ERRADO,0.5,0.2,32.462,1.462
CERTO_ERRADO,0.5,0.2,33.19,2.19
CERTO_ERRADO,0.5,0.2,33.02,2.02
CERTO_ERRADO,0.5,0.2,32.724,1.724
CERTO_ERRADO,0.5,0.2,32.812,1.812
CERTO_ERRADO,0.5,0.2,33.092,2.092
CERTO_ERRADO,0.5,0.2,32.704,1.704
CERTO_ERRADO,0.5,0.2,32.746,1.746
CERTO_ERRADO,0.5,0.2,31.336,1.336
CERTO_ERRADO,0.5,0.2,30.1,0.1
CERTO_ERRADO,0.5,0.2,32.626,1.626
CERTO_ERRADO,0.5,0.2,30.98,0.98
CERTO_ERRADO,0.5,0.2,31.012,1.012
CERTO_ERRADO,0.5,0.2,31.402,0.402
CERTO_ERRADO,0.5,0.2,31.68,1.68
MULTIPLA_5,0.5,0.2,38.019,7.019
MULTIPLA_5,0.5,0.2,30.562,6.562
MULTIPLA_5,0.5,0.2,29.153,5.153
MULTIPLA_5,0.5,0.2,8.899,1.899
MULTIPLA_5,0.5,0.2,10.467,2.467
MULTIPLA_5,0.5,0.2,10.379,2.379
MULTIPLA_5,0.5,0.2,9.873,1.873
MULTIPLA_5,0.5,0.2,9.12,1.12
MULTIPLA_5,0.5,0.2,10.384,2.384
MULTIPLA_5,0.5,0.2,10.336,2.336
MULTIPLA_5,0.5,0.2,10.356,2.356
MULTIPLA_5,0.5,0.2,8.559,1.559
MULTIPLA_5,0.5,0.2,9.366,2.366
MULTIPLA_5,0.5,0.2,8.982,0.982
MULTIPLA_5,0.5,0.2,10.666,2.666
MULTIPLA_5,0.5,0.2,10.136,2.136
MULTIPLA_5,0.5,0.2,10.174,2.174
CERTO_ERRADO,0.5,0.2,29.456,0.456
CERTO_ERRADO,0.5,0.2,31.524,1.524
CERTO_ERRADO,0.5,0.2,31.192,1.192
CERTO_ERRADO,0.5,0.2,30.554,0.554
CERTO_ERRADO,0.5,0.2,31.916,1.916
CERTO_ERRADO,0.5,0.2,30.876,1.876
CERTO_ERRADO,0.5,0.2,31.278,1.278
CERTO_ERRADO,0.5,0.2,33.04,2.04
CERTO_ERRADO,0.5,0.2,31.08,2.08
MULTIPLA_5,0.5,0.2,38.092,8.092
MULTIPLA_5,0.5,0.2,40.037,9.037
MULTIPLA_5,0.5,0.2,40.076,8.076
MULTIPLA_5,0.5,0.2,40.009,8.009
MULTIPLA_5,0.5,0.2,47.473,8.473
MULTIPLA_5,0.5,0.2,40.898,8.898
MULTIPLA_4,0.5,0.2,38.751,9.751
MULTIPLA_4,0.5,0.2,40.185,9.185
MULTIPLA_4,0.5,0.2,40.22,8.22
MULTIPLA_4,0.5,0.2,38.01,7.01
MULTIPLA_4,0.5,0.2,38.834,8.834
MULTIPLA_4,0.5,0.2,41.094,10.094
MULTIPLA_4,0.5,0.2,41.173,10.173
MULTIPLA_4,0.5,0.2,41.235,10.235
MULTIPLA_4,0.5,0.2,38.92,7.92
MULTIPLA_4,0.5,0.2,42.496,10.496
MULTIPLA_5,0.5,0.2,49.699,9.699
MULTIPLA_5,0.5,0.2,28.659,5.659
MULTIPLA_5,0.5,0.2,27.003,6.003
MULTIPLA_5,0.5,0.2,14.495,2.495
MULTIPLA_5,0.5,0.2,15.872,2.872
MULTIPLA_5,0.5,0.2,14.818,2.818
MULTIPLA_5,0.5,0.2,15.62,3.62
MULTIPLA_5,0.5,0.2,17.009,4.009
MULTIPLA_5,0.5,0.2,15.057,3.057
MULTIPLA_5,0.5,0.2,16.492,3.492
MULTIPLA_5,0.5,0.2,16.532,3.532
MULTIPLA_5,0.5,0.2,15.001,3.001
MULTIPLA_5,0.5,0.2,15.85,2.85
MULTIPLA_5,0.5,0.2,13.726,1.726
MULTIPLA_5,0.5,0.2,14.621,2.621
MULTIPLA_5,0.5,0.2,16.558,3.558
MULTIPLA_5,0.5,0.2,20.321,4.321
MULTIPLA_5,0.5,0.2,16.625,3.625
MULTIPLA_5,0.5,0.2,16.699,3.699
MULTIPLA_5,0.5,0.2,17.42,2.42
MULTIPLA_5,0.5,0.2,19.354,3.354
MULTIPLA_5,0.5,0.2,46.826,7.826
MULTIPLA_5,0.5,0.2,30.047,7.047
MULTIPLA_5,0.5,0.2,46.841,9.841
CERTO_ERRADO,0.5,0.2,32.648,1.648
CERTO_ERRADO,0.5,0.2,33.238,2.238
CERTO_ERRADO,0.5,0.2,30.38,1.38
CERTO_ERRADO,0.5,0.2,19.888,0.888
CERTO_ERRADO,0.5,0.2,19.242,1.242
CERTO_ERRADO,0.5,0.2,19.242,1.242
CERTO_ERRADO,0.5,0.2,30.784,0.784
CERTO_ERRADO,0.5,0.2,32.908,1.908
CERTO_ERRADO,0.5,0.2,31.806,1.806
CERTO_ERRADO,0.5,0.2,32.33,1.33
CERTO_ERRADO,0.5,0.2,30.894,0.894
CERTO_ERRADO,0.5,0.2,19.672,1.672
CERTO_ERRADO,0.5,0.2,19.558,0.558
CERTO_ERRADO,0.5,0.2,19.808,0.808
CERTO_ERRADO,0.5,0.2,19.158,1.158
CERTO_ERRADO,0.5,0.2,20.604,1.604
CERTO_ERRADO,0.5,0.2,32.878,1.878
CERTO_ERRADO,0.5,0.2,19.418,0.418
CERTO_ERRADO,0.5,0.2,18.47,0.47
CERTO_ERRADO,0.5,0.2,20.738,1.738
CERTO_ERRADO,0.5,0.2,20.186,1.186
CERTO_ERRADO,0.5,0.2,18.878,0.878
CERTO_ERRADO,0.5,0.2,19.48,1.48
CERTO_ERRADO,0.5,0.2,19.276,1.276
CERTO_ERRADO,0.5,0.2,20.49,1.49
CERTO_ERRADO,0.5,0.2,19.28,1.28
CERTO_ERRADO,0.5,0.2,19.25,1.25
CERTO_ERRADO,0.5,0.2,37.65,1.65
CERTO_ERRADO,0.5,0.2,37.212,1.212
MULTIPLA_5,0.5,0.2,17.916,3.916
CERTO_ERRADO,0.5,0.2,30.602,1.602
CERTO_ERRADO,0.5,0.2,18.41,0.41
CERTO_ERRADO,0.5,0.2,17.058,0.058
CERTO_ERRADO,0.5,0.2,18.32,1.32
CERTO_ERRADO,0.5,0.2,19.42,1.42
CERTO_ERRADO,0.5,0.2,18.42,-0.58
CERTO_ERRADO,0.5,0.2,19.114,1.114
CERTO_ERRADO,0.5,0.2,28.356,-0.644
CERTO_ERRADO,0.5,0.2,19.314,1.314
CERTO_ERRADO,0.5,0.2,38.786,1.786
CERTO_ERRADO,0.5,0.2,36.83,1.83
CERTO_ERRADO,0.5,0.2,29.12,1.12
CERTO_ERRADO,0.5,0.2,19.522,1.522
CERTO_ERRADO,0.5,0.2,18.142,0.142
CERTO_ERRADO,0.5,0.2,19.06,1.06
CERTO_ERRADO,0.5,0.2,19.712,0.712
CERTO_ERRADO,0.5,0.2,19.308,1.308
MULTIPLA_5,0.5,0.2,27.045,6.045
CERTO_ERRADO,0.5,0.2,31.336,1.336
CERTO_ERRADO,0.5,0.2,19.25,1.25
CERTO_ERRADO,0.5,0.2,18.518,0.518
CERTO_ERRADO,0.5,0.2,19.19,1.19
CERTO_ERRADO,0.5,0.2,20.76,1.76
CERTO_ERRADO,0.5,0.2,19.102,1.102
CERTO_ERRADO,0.5,0.2,19.442,0.442
CERTO_ERRADO,0.5,0.2,20.324,1.324
CERTO_ERRADO,0.5,0.2,18.922,0.922
CERTO_ERRADO,0.5,0.2,19.088,1.088
MULTIPLA_4,0.5,0.2,21.69,5.69
MULTIPLA_5,0.5,0.2,43.39,8.39
CERTO_ERRADO,0.5,0.2,32.892,1.892
MULTIPLA_4,0.5,0.2,21.847,5.847
MULTIPLA_5,0.5,0.2,50.291,11.291
CERTO_ERRADO,0.5,0.2,30.974,-0.026
CERTO_ERRADO,0.5,0.2,19.1,1.1
CERTO_ERRADO,0.5,0.2,20.094,1.094
CERTO_ERRADO,0.5,0.2,19.126,1.126
CERTO_ERRADO,0.5,0.2,19.192,1.192
CERTO_ERRADO,0.5,0.2,19.282,1.282
CERTO_ERRADO,0.5,0.2,20.326,1.326
CERTO_ERRADO,0.5,0.2,31.614,1.614
CERTO_ERRADO,0.5,0.2,19.34,1.34
CERTO_ERRADO,0.5,0.2,19.602,1.602
CERTO_ERRADO,0.5,0.2,20.538,1.538
CERTO_ERRADO,0.5,0.2,19.438,1.438
CERTO_ERRADO,0.5,0.2,20.554,1.554
CERTO_ERRADO,0.5,0.2,18.836,-0.164
CERTO_ERRADO,0.5,0.2,19.41,1.41
CERTO_ERRADO,0.5,0.2,20.502,1.502
CERTO_ERRADO,0.5,0.2,12.59,-5.41
CERTO_ERRADO,0.5,0.2,18.68,0.68
CERTO_ERRADO,0.5,0.2,19.478,1.478
CERTO_ERRADO,0.5,0.2,19.062,1.062
CERTO_ERRADO,0.5,0.2,20.59,1.59
CERTO_ERRADO,0.5,0.2,20.454,1.454
CERTO_ERRADO,0.5,0.2,19.248,0.248
CERTO_ERRADO,0.5,0.2,19.046,1.046
CERTO_ERRADO,0.5,0.2,18.9,0.9
CERTO_ERRADO,0.5,0.2,19.434,1.434
CERTO_ERRADO,0.5,0.2,18.0,0.0
CERTO_ERRADO,0.5,0.2,19.196,1.196
CERTO_ERRADO,0.5,0.2,19.392,1.392
CERTO_ERRADO,0.5,0.2,13.57,0.57
CERTO_ERRADO,0.5,0.2,14.106,1.106
CERTO_ERRADO,0.5,0.2,14.03,1.03
CERTO_ERRADO,0.5,0.2,13.592,0.592
CERTO_ERRADO,0.5,0.2,14.124,1.124
CERTO_ERRADO,0.5,0.2,19.4,1.4
MULTIPLA_5,0.5,0.2,29.338,6.338
MULTIPLA_4,0.5,0.2,42.218,10.218
MULTIPLA_4,0.5,0.2,32.323,8.323
MULTIPLA_4,0.5,0.2,30.438,7.438
MULTIPLA_4,0.5,0.2,29.953,5.953
MULTIPLA_4,0.5,0.2,32.096,8.096
MULTIPLA_4,0.5,0.2,31.918,7.918
MULTIPLA_4,0.5,0.2,32.082,8.082
MULTIPLA_4,0.5,0.2,31.315,7.315
MULTIPLA_5,0.5,0.2,50.036,10.036
CERTO_ERRADO,0.5,0.2,28.836,0.836
CERTO_ERRADO,0.5,0.2,30.81,1.81
CERTO_ERRADO,0.5,0.2,29.2,-0.8
CERTO_ERRADO,0.5,0.2,30.842,1.842
CERTO_ERRADO,0.5,0.2,30.358,1.358
CERTO_ERRADO,0.5,0.2,29.812,1.812
CERTO_ERRADO,0.5,0.2,30.126,0.126
CERTO_ERRADO,0.5,0.2,30.664,1.664
CERTO_ERRADO,0.5,0.2,30.876,-0.124
CERTO_ERRADO,0.5,0.2,31.12,1.12
CERTO_ERRADO,0.5,0.2,30.12,0.12
CERTO_ERRADO,0.5,0.2,31.484,1.484
CERTO_ERRADO,0.5,0.2,30.524,1.524
CERTO_ERRADO,0.5,0.2,30.966,1.966
CERTO_ERRADO,0.5,0.2,30.674,1.674
CERTO_ERRADO,0.5,0.2,18.588,0.588
CERTO_ERRADO,0.5,0.2,19.264,0.264
CERTO_ERRADO,0.5,0.2,18.01,0.01
CERTO_ERRADO,0.5,0.2,19.414,0.414
CERTO_ERRADO,0.5,0.2,20.78,1.78
CERTO_ERRADO,0.5,0.2,20.374,1.374
CERTO_ERRADO,0.5,0.2,17.626,-1.374
CERTO_ERRADO,0.5,0.2,19.356,1.356
CERTO_ERRADO,0.5,0.2,15.662,-1.338
CERTO_ERRADO,0.5,0.2,18.3,0.3
CERTO_ERRADO,0.5,0.2,20.678,1.678
CERTO_ERRADO,0.5,0.2,19.032,1.032
CERTO_ERRADO,0.5,0.2,18.232,0.232
CERTO_ERRADO,0.5,0.2,32.778,1.778
CERTO_ERRADO,0.5,0.2,32.102,2.102
CERTO_ERRADO,0.5,0.2,18.768,-0.232
CERTO_ERRADO,0.5,0.2,19.556,1.556
MULTIPLA_5,0.5,0.2,32.372,7.372
MULTIPLA_5,0.5,0.2,25.622,5.622
MULTIPLA_5,0.5,0.2,47.047,10.047
MULTIPLA_5,0.5,0.2,9.29,2.29
MULTIPLA_5,0.5,0.2,9.327,2.327
MULTIPLA_5,0.5,0.2,9.181,2.181
MULTIPLA_5,0.5,0.2,8.587,1.587
MULTIPLA_5,0.5,0.2,9.073,2.073
MULTIPLA_5,0.5,0.2,9.298,2.298
MULTIPLA_5,0.5,0.2,27.673,5.673
MULTIPLA_5,0.5,0.2,10.69,2.69
MULTIPLA_5,0.5,0.2,49.585,10.585
MULTIPLA_5,0.5,0.2,7.934,0.934
MULTIPLA_5,0.5,0.2,10.257,2.257
MULTIPLA_5,0.5,0.2,10.381,2.381
MULTIPLA_5,0.5,0.2,10.196,2.196
MULTIPLA_5,0.5,0.2,9.302,2.302
MULTIPLA_5,0.5,0.2,10.357,2.357
MULTIPLA_5,0.5,0.2,10.367,2.367
MULTIPLA_5,0.5,0.2,10.117,2.117
MULTIPLA_5,0.5,0.2,10.517,2.517
MULTIPLA_5,0.5,0.2,9.432,1.432
MULTIPLA_5,0.5,0.2,10.053,2.053
MULTIPLA_5,0.5,0.2,10.361,2.361
MULTIPLA_5,0.5,0.2,10.202,2.202
MULTIPLA_5,0.5,0.2,9.528,1.528
MULTIPLA_5,0.5,0.2,10.257,2.257
MULTIPLA_5,0.5,0.2,9.97,1.97
MULTIPLA_5,0.5,0.2,10.286,2.286
MULTIPLA_5,0.5,0.2,10.119,2.119
MULTIPLA_5,0.5,0.2,10.133,2.133
MULTIPLA_5,0.5,0.2,10.278,2.278
MULTIPLA_5,0.5,0.2,45.114,9.114
MULTIPLA_5,0.5,0.2,10.384,2.384
MULTIPLA_5,0.5,0.2,47.076,8.076
MULTIPLA_5,0.5,0.2,26.048,6.048
MULTIPLA_5,0.5,0.2,20.417,4.417
MULTIPLA_5,0.5,0.2,20.352,4.352
MULTIPLA_5,0.5,0.2,20.389,4.389
MULTIPLA_5,0.5,0.2,19.813,3.813
MULTIPLA_5,0.5,0.2,24.71,4.71
CERTO_ERRADO,0.5,0.2,44.778,1.778
MULTIPLA_4,0.5,0.2,20.328,5.328
MULTIPLA_4,0.5,0.2,21.724,5.724
CERTO_ERRADO,0.5,0.2,27.472,0.472
CERTO_ERRADO,0.5,0.2,32.852,1.852
CERTO_ERRADO,0.5,0.2,30.448,1.448
CERTO_ERRADO,0.5,0.2,32.726,1.726
CERTO_ERRADO,0.5,0.2,33.084,2.084
CERTO_ERRADO,0.5,0.2,30.886,1.886
CERTO_ERRADO,0.5,0.2,31.896,1.896
CERTO_ERRADO,0.5,0.2,33.068,2.068
MULTIPLA_5,0.5,0.2,23.243,3.243
CERTO_ERRADO,0.5,0.2,47.352,0.352
CERTO_ERRADO,0.5,0.2,32.582,1.582
CERTO_ERRADO,0.5,0.2,33.01,2.01
MULTIPLA_5,0.5,0.2,9.94,1.94
MULTIPLA_5,0.5,0.2,9.929,1.929
MULTIPLA_5,0.5,0.2,9.934,1.934
MULTIPLA_5,0.5,0.2,9.917,1.917
MULTIPLA_5,0.5,0.2,9.927,1.927
MULTIPLA_5,0.5,0.2,9.851,1.851
MULTIPLA_5,0.5,0.2,9.878,1.878
MULTIPLA_5,0.5,0.2,9.898,1.898
MULTIPLA_5,0.5,0.2,9.903,1.903
MULTIPLA_5,0.5,0.2,9.925,1.925
MULTIPLA_5,0.5,0.2,9.914,1.914
